M,m,b,Archivo
-25.61005959183674,-0.03108535714285715,37.380305459183674,2
-26.49568483783784,-0.020379255571360867,32.541964675201534,2
-28.13007157142857,0.044700000000000115,-0.7558714285714885,2
-29.0750173125,-0.021151447947214085,33.93456363636364,2
-29.567951117647056,-0.019140196078431447,32.932745098039256,2
-32.107156473684206,-0.011612456140351002,28.98703035087727,2
-32.94084695348837,-0.02186316822712173,36.04029497130777,2
-34.815681692307685,-0.006549450549450449,27.014453846153785,2
-35.28690163636363,-0.00921090909090904,29.15659454545451,2
-36.556110249999996,0.14900000000000027,-74.79600000000018,2
-38.125538999999996,-0.024381818181818265,41.07770750988148,2
-38.98330825,0.07748000000000099,-29.017240000000683,2
-52.006024708333335,-0.011142608695652107,38.105514202898505,2
-53.679911740740735,-0.01995935201067279,44.97391581348073,2
-56.11940871428572,0.010653571428571337,21.68852857142864,2
-65.38973225000001,-0.004151026392961915,35.28279765395898,2
-82.42396492307692,0.015718681318681378,24.966430769230723,2
-83.41074671428574,-0.004977582417582513,42.22724571428579,2
-86.051830125,0.012070238095237839,28.589300000000215,2
-88.03937066666667,0.14900000000000085,-88.36363333333406,2
-90.54053016666666,0.07665142857142798,-25.93378761904711,2
-96.05015481818181,0.017338181818181978,26.92102727272713,2
-98.3175360952381,0.00913714285714295,34.37602666666658,2
-99.11127612499999,-0.0035476190476192394,46.01692857142874,2
-100.2403191111111,-0.007946666666666742,50.25434666666674,2
-102.97952489473684,0.0002091228070175674,44.067548421052614,2
-103.25758277777777,0.03476666666666689,11.758144444444241,2
-107.83108449999999,-0.0051085714285719055,50.79605523809569,2
-116.11540446153846,0.0013098901098901401,47.37290109890107,2
-117.2110664375,0.0014922058823528645,47.66852970588243,2
-117.14215060000001,0.011920000000000645,37.45673999999937,2
-117.52027559999999,-0.041720000000000125,90.48882000000012,2
-118.84037814285716,0.0063857142857138656,43.55680000000042,2
-120.480727,-0.0032137254901962874,53.98018039215708,2
-126.7288686,0.031079642857143142,21.16536011904733,2
-128.95928133333334,0.08940000000000124,-37.69250000000128,2
-128.43863312500002,-0.02128571428571399,77.25887142857113,2
-128.2383019375,-0.005083529411764697,60.455114705882345,2
-130.3025587777778,0.0228466666666666,32.041917777777854,2
-130.2360953333333,0.08944999999999935,-39.28563333333263,2
-132.3585406875,0.013850441176470486,43.047191176470704,2
-132.59120833333336,0.008514285714285665,48.97329523809529,2
-133.7791543333333,0.14900000000000088,-106.11300000000097,2
-140.4860996153846,0.024560439560439712,32.97810879120862,2
-140.7599865,0.025557142857142674,31.88062380952402,2
-140.848468,0.059599999999999625,-6.411933333332904,2
-142.33765542857142,0.05323571428571403,0.9366642857145777,2
-143.10963900000002,0.0715500000000006,-19.88160000000068,2
-142.9964632222222,0.027813333333333533,29.86357555555532,2
-145.31457802,-0.00031481392557021514,62.63194969987993,2
-158.05426381818185,0.01442245989304799,49.57753368983974,2
-159.94117021428573,0.010489053092501211,54.651309140667955,2
-159.74665764705884,-0.004531617647058547,73.58513382352906,2
-160.25929739999998,-0.01120484848484812,82.1619187878783,2
-159.83245699999998,-0.012072619047618699,83.33961190476145,2
-163.807635,0.003973333333334728,63.78044888888709,2
-166.2326828333333,0.0732228571428558,-25.876960952379207,2
-167.1573135,0.008514285714286175,58.64662380952322,2
-167.28362625,0.0536400000000029,-0.5603000000038065,2
-167.78267833333334,0.05960000000000318,-8.318233333337503,2
-172.9790728214286,0.005972413793103378,63.67422290640404,2
-173.34952844444445,-0.014905000000000262,91.85975000000036,2
-173.98660005263156,0.010037894736842023,58.22400736842117,2
-175.92909675,0.03575999999999767,23.26202000000319,2
-175.9674949090909,0.024381818181817567,39.03326363636449,2
-176.23864614285714,0.029817857142856796,31.45862142857191,2
-176.9928860909091,0.033050909090909325,27.0331745454542,2
-177.83402966666665,0.03916571428571436,18.475388571428475,2
-177.18831322222223,-0.015893333333332774,96.12643111111034,2
-177.17542668421055,-0.002047446201711059,76.59798950825322,2
-177.7773688,-0.010642857142856395,89.44437238095128,2
-177.95575090909094,0.021130909090909585,42.35525090909018,2
-178.44674216666667,0.004376223776223464,67.54293333333379,2
-181.2431136956522,-0.005064822134387778,82.52367786561328,2
-20.604835854545453,-0.023455526441822222,31.613866617004703,3
-22.817153230769232,-0.02816868131868123,33.876798901098866,3
-23.52278459090909,-0.0290418040873855,35.366507470049335,3
-24.754541,0.1132399999999994,-29.65505999999972,3
-25.79344132894737,-0.026357132874062827,35.06917723689336,3
-29.482378375,0.007095238095238055,14.931400000000028,3
-30.567507000000003,-0.020213986013985892,32.090990209790135,3
-31.384292625,-0.03956921739130433,44.81154904347825,3
-31.942232999999998,0.0536399999999997,-16.4479999999998,3
-35.37629523809524,-0.021808261328725046,35.83494003616233,3
-39.436548,0.035759999999999806,-5.421899999999859,3
-40.33458430769231,-0.0031582905982905788,23.568455042735035,3
-47.179929866666676,0.019372500000000063,10.242438333333286,3
-50.48981694736842,-0.019030175438596475,40.72207473684209,3
-59.7588398,0.13112,-75.49887999999999,3
-60.5953806,0.009030303030302979,22.42717090909095,3
-61.74098333333333,0.059599999999999625,-18.254966666666366,3
-67.8432475,0.002826877470355715,30.430131225296446,3
-68.79342416666667,-0.030216783216783148,58.35508997668992,3
-76.761595875,-0.007722086956521715,41.092133333333315,3
-86.34609142307694,0.0037695726495727265,35.824326324786256,3
-86.56421751612905,-0.003821129032258077,42.804799677419375,3
-88.0697555,0.05364000000000076,-9.955760000000716,3
-90.23326416666667,0.007710489510489275,33.30125314685337,3
-91.1493548,0.017880000000000257,23.70035999999976,3
-97.37106533333333,0.08939999999999769,-42.10379999999778,3
-98.73800234482758,-0.03476591133004918,77.38783940886691,3
-101.408127375,-0.004069565217391477,47.83719746376828,3
-102.45859539130434,0.02308725296442664,20.43807875494097,3
-115.47277775,0.011920000000000644,35.44811999999933,3
-121.82108861111111,-0.005228070175438439,55.539449707602174,3
-127.33146866666668,0.08940000000000121,-43.22556666666795,3
-140.04081352,-0.01274869230769219,70.28997307692295,3
-146.6481183137255,-0.0005825158371040658,61.887849435897415,3
-146.53498283333334,0.0017028571428562202,59.38609904762011,3
-147.27924972222223,0.011009700722394178,49.62427846577232,3
-155.51887092156863,-0.012677638009049684,81.59117424736037,3
-157.14775366666666,0.1490499999999954,-116.2160333333277,3
-157.27036132352941,0.005727792207792286,59.70706097784558,3
-162.3341215833333,-0.00187552447552403,70.7591272727267,3
-161.88557975,0.021285714285714248,41.27028571428575,3
-164.26088440000004,0.06558000000000137,-14.88998000000177,3
-164.597441,0.05959999999999607,-7.245433333328279,3
-167.859648375,0.014190476190476952,52.21630952380855,3
-167.92312338461537,0.009824175824175881,57.90969230769224,3
-169.0372021190476,-0.0017868892310183764,73.27728828025798,3
-169.1001945625,0.0007888235294114944,69.9597470588239,3
-170.67032025,0.03575999999999767,22.59440000000319,3
-176.55076839999998,0.017879999999999542,48.90800000000063,3
-177.76846264285717,-0.0067625427204374535,82.94979473684211,3
-179.3918488888889,0.02483333333333373,37.982988888888315,3
-179.1121887625,-0.0021668917018283457,76.9604793811532,3
-179.53178311111114,0.0006150670794633972,72.89845565875468,3
-19.96325968,-0.016094769230769225,30.61264123076923,4
-20.220693476923078,-0.03159093665078043,32.93817671250461,4
-21.232021181818183,-0.04388727272727294,36.6749636363637,4
-22.82077311042945,-0.026950201173790888,32.36719869735814,4
-24.977610679999998,-0.029183313325330112,33.4410176662665,4
-25.345819272727272,-0.0032509090909090725,20.751069090909077,4
-26.358165874999997,-0.0014190476190479896,20.448022619047805,4
-27.50366947058824,-0.0256816742081448,33.22111983408749,4
-28.777380857142866,-0.013468051948051991,27.068927099567123,4
-29.921529193548384,-0.010429999999999936,25.713376451612863,4
-31.2934395,0.07747999999999958,-28.27263999999974,4
-35.99551188235294,-0.012575645530939582,30.590049671504925,4
-36.1405914,0.023839999999999865,6.9989400000000845,4
-38.13056006122449,-0.045446612244897974,52.284178693877564,4
-45.36038044736842,-0.02276796148375097,39.78769632344897,4
-46.918707999999995,-0.032419780219780314,47.37440329670337,4
-48.583787625,-0.02436588235294121,41.54099647058826,4
-49.1940965,0.09536000000000053,-51.49846000000041,4
-56.5045045,-0.020041318681318566,41.295206813186724,4
-59.982833166666666,0.018731428571428975,10.783456190475865,4
-62.44339733333334,0.11920000000000104,-69.59073333333417,4
-63.49518700000001,0.08939999999999944,-45.581866666666215,4
-63.95410417647058,-0.0037980392156862527,29.83024705882351,4
-64.33210140000001,-0.014809696969696879,38.93111393939386,4
-75.92222366666665,0.0017028571428562202,33.56347619047697,4
-77.75583900000001,0.05363999999999865,-9.25277999999885,4
-81.10885433333334,0.049397142857142334,-4.698139047618604,4
-81.14285375,0.0020839160839159205,35.95040512820527,4
-81.81685576923077,0.006876923076923055,31.964846153846175,4
-84.59286079999998,0.02597500000000009,15.699184999999925,4
-90.67999916666668,0.008243653250773978,32.91945610595117,4
-103.27331095522389,-0.0020454944528693303,46.10278015005188,4
-121.00813192857142,0.010479120879120802,40.9133780219781,4
-121.97332204761904,0.001704155844155804,49.90861393939398,4
-125.69881075,0.05963999999999957,-7.397369999999562,4
-127.093175,0.01192000000000003,42.117859999999965,4
-137.7563187307692,-0.004869880341880349,64.35497094017094,4
-138.89214333333337,0.0036210714285713,55.524339642857285,4
-139.84854433333334,0.012503496503496601,46.08354941724931,4
-140.14312609999996,0.013891729323308214,44.67084285714292,4
-141.29657866666665,0.08939999999999766,-40.066166666664046,4
-147.12421414285714,0.048957142857142685,7.106214285714479,4
-147.81238308695652,-0.006124901185770743,69.53329367588933,4
-151.234457,0.05364000000000076,1.4298399999991176,4
-154.71137525,0.04682857142857073,9.979985714286528,4
-155.7911692,-0.014087272727272874,81.19262000000018,4
-156.17921941666665,0.005626573426573181,58.018736829837124,4
-157.03390083333335,0.004793006993007248,59.29888648018617,4
-157.0766848333333,0.03917999999999933,18.04430000000081,4
-157.23144733333334,0.11919999999999926,-78.34853333333245,4
-159.82738182608696,-0.006242786561264991,73.01901403162076,4
-160.58641139999997,0.006863030303029894,57.32057212121262,4
-161.096958,0.03916571428571437,17.348064761904652,4
-161.34416733333333,0.039188571428572266,17.680645714284672,4
-164.55830541860462,0.0008640289942615129,67.103537601933,4
-166.15358842857145,-0.0027507692307692845,72.18978329670338,4
-166.7694115,0.05363999999999864,-1.5318799999982247,4
-167.40057342857145,0.02979999999999855,29.76322857143048,4
-168.43241733333332,0.039165714285714366,17.612307619047535,4
-169.2567153220339,-0.004598012857977756,75.7140975452951,4
-170.84836744615384,-0.00049232517482521,70.30941398601404,4
-171.679817125,0.02341428571428494,35.6701142857154,4
-172.20330333333334,0.11919999999999926,-103.67823333333227,4
-172.77515600000004,0.010926666666667254,54.138262222221364,4
-174.206579,-0.009109271255060551,84.12870114709824,4
-177.12412214285715,0.03618571428571471,16.938785714285068,4
-178.298578,0.015339999999999271,48.462520000001106,4
-178.50319239999996,0.05959999999999896,-18.67253999999842,4
-178.9289593,-0.004334545454545686,78.61524909090943,4
-20.444246406250002,-0.019138416422287377,27.843154178885626,5
-20.424762181818178,-0.01842181818181808,28.013016363636353,5
-20.39635396296296,-0.021249328449328527,28.570851811151822,5
-21.1745116185567,-0.01368746844098464,27.626406814117402,5
-21.58340107142857,-0.024546365772627816,30.47414670069956,5
-22.77420421014493,-0.02510456883620365,31.07605901464801,5
-25.174307846153845,-0.027209314735897026,32.32117358632928,5
-26.280152681818176,-0.0195525691699606,28.470511857707585,5
-27.516044446428573,-0.0257875153793575,32.916765085440886,5
-30.08977109302326,-0.02391498036846872,31.53300021141648,5
-34.09108042857142,0.014146813186813323,7.574922637362548,5
-36.97876979629629,-0.003087684391080636,19.44514098341911,5
-43.58228388888889,0.005959999999999965,15.099604444444472,5
-44.16934518181818,0.005418181818181819,16.407954545454544,5
-44.720904625,-0.005676190476190442,24.68106666666664,5
-44.81263614285714,-0.012771428571428498,30.027328571428516,5
-44.704314499999995,0.0357599999999998,-6.26821999999985,5
-44.3799615,0.007227272727272783,15.489698181818138,5
-56.89284125,0.16688000000000014,-100.62644000000012,5
-57.72753925000001,-0.00521818181818183,31.414528787878798,5
-59.8515897142857,-0.004060659340659317,30.842090769230754,5
-65.18578,0.01206190476190469,19.56468095238101,5
-65.5950845,-0.009223809523809808,36.69400476190499,5
-70.08811399999999,0.0028380952380955594,30.289533333333072,5
-69.9539422,-0.00596000000000032,37.497160000000264,5
-71.57931409999999,-0.04190060606060662,67.15755151515197,5
-73.00028083333332,-0.006811428571428125,38.04973714285677,5
-81.60153650000001,0.11919999999999865,-64.66299999999886,5
-83.21307066666667,0.08944999999999932,-39.51429999999943,5
-85.11207759999999,0.023839999999999865,16.28582000000011,5
-88.334746425,-0.0021136585365854107,39.35785939024394,5
-90.51465165,-0.0005377443609021141,38.38380751879686,5
-93.6556037142857,0.02979999999999957,11.574214285714692,5
-96.3283596,0.029800000000000906,12.72799999999916,5
-96.22097492857144,-0.0061564835164835355,46.487601318681335,5
-97.013959,0.08940000000000121,-43.16676666666782,5
-102.64059773333335,0.013835714285714168,30.30686523809534,5
-104.40685285714287,0.0020958241758242567,43.310731868131796,5
-120.38263272727272,0.01842181818181821,32.492701818181786,5
-122.0890216,0.0715199999999996,-20.212119999999594,5
-122.1512745,0.029799999999999473,21.668900000000534,5
-123.35184966666667,0.017028571428571334,34.606357142857235,5
-125.0251815,0.009752727272727408,42.16533999999986,5
-126.3212952666667,0.020656785714285544,31.529477380952567,5
-136.11303885714284,0.08088571428571431,-29.06327142857146,5
-141.86335734285714,-0.005475854341736684,62.882566442577016,5
-142.24954319999998,0.003367830923248052,53.46093222840193,5
-145.5399379,0.0065018181818181425,51.3193163636364,5
-147.16685249999998,0.014809696969697292,42.442167272726905,5
-149.445936,0.013003636363636098,45.23371454545484,5
-152.51716766666667,0.0010307692307693352,59.762007692307584,5
-153.54269855555555,-0.005963333333333057,67.95762333333302,5
-153.89175866666668,0.02990000000000136,26.112333333331755,5
-154.6336224,-0.028535757575757808,95.74637878787908,5
-159.32241553846157,-0.007859340659340493,72.9223978021976,5
-163.57454487500002,0.04895714285714228,6.776585714286398,5
-163.4726297777778,0.0158933333333323,46.65253333333458,5
-164.79951573333332,0.009365714285714586,54.670436190475826,5
-165.9143834,0.05364000000000005,0.6612999999999403,5
-169.94888469999998,0.01155878787878772,53.57608606060625,5
-169.54624353333332,-0.00425714285714273,73.44719047619031,5
-174.05993188888888,-0.0029799999999989783,72.71515111110982,5
-174.244702125,0.006385714285713446,60.85527142857249,5
-174.81169285714287,0.038510769230769515,20.150830989010615,5
-175.13353993939396,0.009644953208556342,57.702069373885664,5
-178.01811362499998,0.0022788235294118873,68.05570235294103,5
-179.13114840000006,0.013410000000000007,53.45676999999999,5
-179.69928148837207,-9.664753850728372e-06,71.62943932346712,5
-180.3633188928572,0.008057580733443133,60.65608106184956,5
-180.37004456179778,-0.005793598910452836,80.56680309839972,5
-180.05273507142851,-0.008514285714286174,84.71472857142925,5
-27.095303611111106,-0.03039447876447878,33.37422821964823,6
-27.737885905405403,-0.02766999629766752,32.31458511662347,6
-29.168678692307694,-0.03536703296703298,37.533026373626384,6
-29.696690103448272,-0.037491134762681115,39.28908436125381,6
-34.599882541666666,-0.027675130434782605,33.23459188405797,6
-35.057742,-0.010642857142857209,21.64238571428576,6
-35.396938,-0.01915714285714306,27.74500000000014,6
-37.25392714285714,0.03618571428571438,-10.482014285714346,6
-45.84240233333333,0.20860000000000048,-128.53573333333367,6
-46.99527424,0.006876923076923034,14.565914461538494,6
-51.829112,0.011920000000001001,11.665419999999264,6
-53.03447673684211,-0.021644210526315866,38.89560526315795,6
-54.45544866666666,0.08940000000000121,-45.34376666666759,6
-57.7872208,0.07749999999999951,-34.509719999999625,6
-58.123649,0.06556000000000033,-25.280220000000245,6
-60.72294258333333,0.00020839160839174247,25.64149207459197,6
-61.3005809375,0.0021888235294117574,24.28659485294118,6
-65.30309566666666,0.2384500000000002,-161.4344833333335,6
-67.07052486666666,0.010219642857142792,22.306856666666718,6
-67.41411866666668,0.059599999999999625,-18.15553333333303,6
-67.4095192,0.011919999999999936,21.029480000000056,6
-67.35728845454545,-0.1224745454545453,132.16619090909077,6
-68.097425,0.04427428571428628,-6.745355238095716,6
-70.35371123076924,0.0029472527472527285,28.799651648351677,6
-78.43980066666667,0.024833333333333017,13.045366666666936,6
-78.30986522580645,-0.01115096774193529,44.32761225806434,6
-79.91331869999999,-0.010840606060606177,44.54527696969708,6
-80.90604337500001,0.00533908695652176,30.143844463768097,6
-85.49067325,0.07747999999999992,-36.96091999999992,6
-91.33554233333332,0.0066685314685315765,30.673412820512723,6
-103.828676,0.0002692264257482321,42.62991710897793,6
-113.79011330769231,0.011467582417582335,33.93776923076931,6
-115.81047833333332,0.04768000000000054,-1.6928133333338735,6
-116.92657983333334,0.04597714285714249,0.008908571428932532,6
-117.67034860000001,0.04767999999999973,-1.5100399999997265,6
-118.39985050000001,0.04175000000000041,4.539099999999586,6
-124.79725672222223,0.002091228070175537,48.79708187134493,6
-124.134369,-0.018963636363636033,70.4974545454542,6
-125.13945,0.05449142857142766,-5.636798095237147,6
-126.3615442,0.07154999999999918,-23.31879999999915,6
-138.28428233333332,0.08939999999999769,-38.198999999997575,6
-138.3768911904762,-0.008204675324675385,64.69908415584422,6
-139.86436920833333,0.002296786799826304,53.944943153857295,6
-140.25476542857146,0.031949999999999375,20.746914285714986,6
-141.101695,0.059600000000001103,-10.455100000001252,6
-141.6758742,-0.0025284848484848966,59.868746060606114,6
-148.28876494736846,0.012233684210526315,44.56395578947369,6
-149.35917154545453,-0.012461818181818273,73.59888000000011,6
-150.40388416666667,0.020434285714285804,35.08876571428561,6
-152.811012625,0.02838095238095272,26.773104761904357,6
-155.43179791999998,0.003392615384615357,58.32921815384619,6
-155.1758894,-0.007450000000000021,71.5243066666667,6
-155.58818879999998,-7.103649510079868e-16,62.45418000000087,6
-155.94968905555555,0.0006375289575289823,61.815459043329014,6
-159.69542629411762,0.015340196078431258,44.61622549019623,6
-165.5461668095238,0.0021684142289928616,63.40811316208834,6
-166.38396816666668,0.008514285714284146,55.1866857142878,6
-169.85307289999997,0.0021672727272728435,64.46905999999986,6
-170.6468052307692,0.013426373626373176,50.30983736263798,6
-172.71533284,-0.0007467322929171566,70.35513793037214,6
-176.22573521666664,0.0005266129480411218,69.81142055385756,6
-176.5872118,0.023840000000001287,35.52759999999812,6
-180.8140566153846,0.02293461538461489,37.75706153846226,6
-180.88377644736843,0.0051128569865409495,64.25809553561696,6
-24.228775600000002,-0.023960500658761492,29.17006880983749,7
-24.766279339805823,-0.025692468040240744,30.382897434433076,7
-26.841593062499996,-0.030809384164222953,33.48052826246339,7
-29.14739325,-0.02150815958815959,28.794390115830115,7
-29.961539636363636,-0.04475889328063239,42.603385770750975,7
-31.661644387096768,-0.013361935483870995,25.024075483870988,7
-34.53427819718309,-0.018353745808182442,28.263114651240784,7
-40.136133625,-0.008514285714285664,23.21354642857139,7
-40.456018629629625,-0.018234004884004822,30.335135022384975,7
-44.235170499999995,0.13111999999999926,-79.27245999999946,7
-45.047664545454545,0.027101818181818005,-1.8812963636362348,7
-49.66403752941176,-0.04717408708938122,57.85767639419406,7
-52.824096999999995,0.1787999999999989,-120.17166666666579,7
-53.102988076923076,0.0016373626373626278,20.16493846153847,7
-59.35685061904761,0.0006966233766233728,23.150820606060613,7
-59.60046464705882,-0.01475392156862737,36.55841960784307,7
-66.78042554545455,-0.009210909090909042,36.6098036363636,7
-69.97149245454544,-0.007908526256352306,36.69489937888194,7
-74.936599125,0.05677023809523803,-18.974528571428518,7
-76.79087972727274,0.02383999999999986,10.582241818181942,7
-77.85247939999999,0.041720000000000826,-5.54606000000075,7
-80.54971544444444,0.012493704850361453,22.123719504643724,7
-86.5805385666667,-0.0034871635150166753,41.880365443084905,7
-91.789452,0.01702857142857133,23.187700000000095,7
-92.44938525,0.01788000000000096,22.37117999999907,7
-93.33284900000001,0.059600000000001103,-17.727600000001075,7
-98.27609466666667,0.019866666666666314,22.3998555555559,7
-118.38081033333333,0.022846666666666477,26.662517777777968,7
-126.2165571851852,0.010224420024420052,41.80939434269431,7
-127.71014466666668,0.08939999999999766,-39.38136666666426,7
-127.16000699999998,0.02423824175824158,27.680124615384795,7
-127.1171838695652,0.002650197628458416,50.312159288537615,7
-127.04600085714286,-0.01277142857142926,66.78620000000073,7
-129.1490204,0.02203393939393937,29.86941818181821,7
-136.1011628,0.07152000000000033,-22.54814000000036,7
-138.5443077857143,0.01218197802197791,42.79818593406605,7
-138.50812283333332,0.01702857142857133,37.49867619047629,7
-141.4705549032258,-0.0010333870967742403,58.19958193548391,7
-142.95303626666663,-0.002979999999999881,60.86126666666654,7
-143.4188544285714,-0.006785331143951889,65.28731696770669,7
-146.73847,0.3277999999999997,-328.24209999999965,7
-146.77678457142858,0.006385714285713867,52.94041428571479,7
-148.85155733333332,0.0009596521739130808,59.861255971014444,7
-160.11030211111108,0.005412590299277649,57.571821706226295,7
-165.45016283333334,0.022137142857142016,37.97307047619152,7
-170.2209325,0.02838095238095272,31.51919999999958,7
-173.2681525,0.042571428571428836,14.982428571428244,7
-175.5111729591837,-0.004824867346938819,75.42571818367351,7
-176.12740003448278,0.0006466009852216347,68.34334167487688,7
-178.143742825,-0.0039216408813877186,75.13941195499297,7
-178.578222875,-0.003768823529411968,75.21093294117676,7
-182.231963125,0.05889880952381059,-13.878601190477724,7
-23.8963713125,-0.029100441176470666,28.87321882352944,8
-23.58896853846154,-0.02424198380566802,28.030002510121456,8
-25.109576328767123,-0.03203438849808714,31.631913464149086,8
-27.12839642105263,-0.022110622009569376,27.449131961722486,8
-28.193831000000003,-0.019229032258064525,26.238753225806455,8
-28.905993499999997,-0.009377622377622422,20.467339860139887,8
-30.446757578947373,-0.04210006565269723,40.6183621183937,8
-32.16994011111111,-0.0029799999999999835,15.855031111111101,8
-40.366959333333334,0.04257142857142832,-11.433285714285553,8
-40.69485975,0.05364000000000076,-18.742800000000507,8
