	0.049617	0.046751	39.460400
	0.047700	0.190653	39.462200
	0.045783	-0.012296	39.287100
	0.043866	0.071560	38.886700
	0.041949	0.361737	38.538400
	0.040033	0.351102	38.169600
	0.038116	0.318026	37.664800
	0.036199	0.466885	37.132100
	0.034282	0.657905	36.569500
	0.032365	0.538307	35.973500
	0.030448	0.490514	35.293600
	0.028531	0.664616	34.770200
	0.026614	0.937779	34.315700
	0.024698	0.917653	33.634000
	0.022781	1.053423	32.902000
	0.020864	1.186779	32.171800
	0.018947	1.424843	31.367200
	0.017030	1.444855	30.637000
	0.015113	1.401893	29.707400
	0.013196	1.818709	28.593600
	0.011279	1.653266	27.420100
	0.009363	2.020919	26.373300
	0.007446	2.293145	25.132800
	0.005529	2.383626	23.909000
	0.003612	2.319336	22.642400
	0.001695	2.851942	21.306900
	-0.000222	3.049773	19.965800
	-0.002139	3.163334	18.540900
	-0.004056	3.350782	16.924100
	-0.005972	3.708228	15.374400
	-0.007889	4.084356	13.506100
	-0.009806	4.125401	11.341700
	-0.011723	4.589329	8.951930
	-0.013640	5.186309	6.275280
	-0.015557	5.397502	3.110630
	-0.017474	5.821795	-0.614677
	-0.019391	6.559643	-5.068290
	-0.021307	7.946577	-10.032300
	-0.023224	8.654269	-15.847500
	-0.025141	9.647096	-21.558400
	-0.025141	11.143521	-25.278100
	-0.025148	13.933571	-27.029000
	-0.025155	14.200912	-27.749800
	-0.025161	14.156532	-28.085100
	-0.025168	14.149516	-28.416600
	-0.025175	14.243471	-28.763100
	-0.025182	14.405918	-29.094600
	-0.025189	14.229203	-29.273400
	-0.025195	14.218722	-29.318200
	-0.025202	14.264324	-29.275300
	-0.025209	14.456449	-29.234300
	-0.025216	14.261621	-29.228700
	-0.025223	14.317592	-29.185900
	-0.025229	14.271767	-29.076000
	-0.025236	14.315887	-29.158000
	-0.025243	14.489064	-29.182200
	-0.025250	14.231413	-29.118800
	-0.025256	14.488249	-28.928900
	-0.025263	14.459361	-28.865500
	-0.025270	14.464092	-28.923300
	-0.025277	14.370267	-28.867400
	-0.025284	14.488862	-28.902800
	-0.025290	14.458098	-28.953100
	-0.025297	14.517393	-29.023900
	-0.025304	14.385337	-29.038800
	-0.025311	14.578260	-29.051800
	-0.025317	14.227210	-29.210100
	-0.025324	14.503142	-29.238100
	-0.025331	14.440034	-29.262300
	-0.025338	14.434074	-29.364700
	-0.025345	14.427813	-29.517500
	-0.025351	14.371963	-29.590100
	-0.025358	14.413456	-29.521200
	-0.025365	14.277067	-29.407600
	-0.025372	14.337494	-29.275300
	-0.025378	14.441857	-29.185900
	-0.025385	14.137047	-29.184000
	-0.025392	14.323384	-29.193400
	-0.025399	14.294985	-29.176600
	-0.025406	14.165727	-29.200800
	-0.025412	14.278117	-29.320000
	-0.025419	14.401821	-29.385200
	-0.025426	14.362887	-29.489500
	-0.025433	14.422541	-29.521200
	-0.025439	14.287110	-29.590100
	-0.025446	14.265492	-29.580800
	-0.025453	14.328048	-29.618000
	-0.025460	14.163528	-29.653400
	-0.025467	14.335555	-29.720500
	-0.025473	14.500069	-29.703700
	-0.025480	14.377440	-29.798700
	-0.025487	14.393283	-29.819200
	-0.025494	14.439487	-29.696300
	-0.025501	14.472323	-29.677600
	-0.025507	14.300414	-29.707400
	-0.025514	14.277990	-29.709300
	-0.025521	14.374732	-29.731700
	-0.025528	14.282706	-29.873200
	-0.025534	14.460886	-30.020400
	-0.025541	14.348359	-29.916100
	-0.025548	14.405568	-29.899300
	-0.025555	14.262271	-29.903000
	-0.025562	14.315202	-29.891800
	-0.025568	14.266700	-29.863900
	-0.025575	14.398279	-29.895600
	-0.025582	14.380590	-29.752100
	-0.025589	14.398646	-29.642300
	-0.025595	14.470477	-29.578900
	-0.025602	14.385541	-29.673900
	-0.025609	14.441026	-29.791300
	-0.025616	14.474312	-29.765200
	-0.025623	14.330896	-29.768900
	-0.025629	14.284389	-29.942100
	-0.025636	14.572157	-30.080000
	-0.025643	14.346112	-30.066900
	-0.025650	14.336116	-30.065100
	-0.025656	14.354996	-30.061300
	-0.025663	14.459643	-30.139600
	-0.025670	14.325533	-30.152600
	-0.025677	14.354465	-30.074400
	-0.025684	14.349834	-30.182400
	-0.025690	14.365520	-30.240200
