M,m,b,Archivo
13.930755875000003,-0.01180712912087913,-18.17280743131868,0
15.499169780141845,-0.012381510688330231,-17.789633588596473,0
23.03586144444445,0.03430433333333322,-26.151446777777718,0
24.68307366666666,0.2570449999999997,-139.0588916666665,0
25.124668333333336,0.28405499999999984,-153.03393333333324,0
25.704709675675677,0.025659269796111894,-17.8000540682788,0
25.957968,0.11364499999999998,-67.2983225,0
26.745223230769234,0.03524743406593406,-21.135557950549444,0
39.53452841176471,0.032426294881589025,5.5873363941940255,0
40.70737029411765,0.011241207028265853,19.82759234530176,0
40.8152235,0.14732000000000023,-68.62784000000015,0
40.894463,0.15179999999999966,-71.54573333333312,0
41.240534565217395,0.02370830039525688,12.989133992094887,0
42.54993986419753,0.030412906504065047,9.023901257151454,0
44.06591686666666,0.03025888765294785,9.882351516499714,0
44.2311688,0.009247654808959187,26.73028454106278,0
44.34496705172414,0.016783133901381145,20.807754504906345,0
13.411757166666666,-0.0045131739130435,-14.071376202898549,1
14.114331228136884,-0.013292469649034388,-13.195189525255753,1
15.750182596774193,-0.014916544534260025,-11.69838586537735,1
16.31306041666667,-0.01743426573426592,-10.421979254079176,1
17.911678239130435,-0.01775942028985507,-6.4416115942029,1
21.324611057142857,-0.011984002801120452,-0.3586620504201674,1
21.558347187499997,-0.013296576246334322,0.6581442412023524,1
22.728176249999997,0.2622669999999999,-146.48070199999998,1
23.024666699999997,-0.015838424242424234,5.383406121212117,1
24.822485103448273,0.030680609359605916,-17.460992967487687,1
29.780474333333334,0.1713500000000003,-88.20876666666685,1
31.995936214285713,0.04830923076923084,-10.679718681318725,1
33.02722806896552,0.038898135900827455,-4.478951151988667,1
33.572728,0.12367999999999957,-61.00790999999971,1
42.3730675,0.020523107379511872,22.505979136793297,1
44.178608138755976,0.019420253693674738,24.221865410904893,1
15.507926504347825,-0.016957784739209343,-4.163283345537758,2
16.533277216216213,-0.007561735419630167,-7.283602133712655,2
16.963201647058824,-0.02376004901960781,0.29119730392155496,2
21.257206999999998,0.12386599999999993,-57.010334333333304,2
21.907487333333332,-0.006991834531012059,5.030521528081655,2
24.453835750000003,0.14454000000000025,-74.78782000000014,2
40.525233397590355,0.011833734939759036,31.72698072289157,2
40.73878766666667,0.1666999999999987,-69.06569999999917,2
40.775894199999996,0.0663000000000011,-3.5068200000007153,2
41.78248975,0.018613472210364537,28.6523225134466,2
43.28620382352942,0.018634959276018118,29.96315624736048,2
44.336560383333335,0.00532526535148655,40.63704940631654,2
44.464209961538465,0.027608512820512774,22.734340000000042,2
44.54256940909091,0.02884280067758318,22.485895765104548,2
44.49447216666667,0.0180731682146545,31.92670233918109,2
44.76438643750001,0.011151749084249075,38.64090633928573,2
15.092457631578947,0.0025291403508771733,-6.972615298245608,3
16.323009507462682,-0.029871127719796994,3.9938628035511634,3
17.736602625,-0.009206647279549725,-4.8334606641650995,3
18.448567250000004,-0.006412500000000015,-5.427852499999993,3
24.6441921875,-0.0315798088235294,22.489453117647052,3
24.882748428571432,0.0924717857142857,-40.13935535714285,3
25.090743,-0.030427472527472528,23.727901758241757,3
26.220007,0.18738100000000044,-90.19347600000023,3
26.316489833333335,0.07366285714285681,-29.252932380952196,3
27.214373181818186,-0.005675494071146253,15.593317786561268,3
27.845860100000003,0.04457515151515159,-12.657223636363678,3
39.61913014285714,0.023939411764705917,21.287147142857123,3
42.2799633125,-0.0008805882352942196,38.74450367647065,3
42.844415999999995,0.04040833333333325,12.797372222222272,3
43.150292238805974,-0.0048529571394365,41.59906110623353,3
44.968932666666674,-0.06444251646903822,85.98191643390427,3
45.49412644444445,0.15705833333333333,-80.29547222222222,3
45.675134,0.006946333754740829,34.26166219974716,3
15.699169171874999,-0.016959981684981695,-13.517649084249083,4
16.304679625,-0.022427236070381232,-10.77742228739003,4
17.041373923076925,-0.018388350550670195,-11.922384282421245,4
19.07368376923077,0.054520329670329784,-43.96301428571434,4
31.132159333333334,0.31294999999999973,-143.65486666666655,4
31.230954523809526,0.011111688311688317,6.436821645021642,4
31.968034650000003,0.014689473684210537,6.552033157894731,4
32.08772366666667,-0.007965513329551909,19.171634432649977,4
34.228526906249996,0.021377122252747273,4.692662060439549,4
34.9567757027027,0.025349454717875756,2.265200711237565,4
35.62300991666667,0.022027622377622364,5.061167948717959,4
42.71502054237288,0.008757644652250152,24.959502489772056,4
43.14182219047619,0.033312857142857207,7.0521338095237525,4
43.25341393939394,0.009939204545454525,25.62629564393941,4
43.422332857142855,0.1593142857142856,-95.29065714285706,4
44.02818208333334,0.01065069930069923,26.05692622377628,4
44.1825047735849,0.004083792936623122,31.95741973875182,4
14.872400538461541,-0.012505196581196577,-14.951195179487183,5
15.66698818309859,-0.0004895875251509095,-17.430578219315894,5
16.179112310344827,-0.039764926108374364,-2.1939639408867055,5
16.791853441860464,-0.010493038356991845,-12.918605134400483,5
17.64202723529412,-0.02726960784313721,-3.7161294117647294,5
23.814770117647065,9.775822532402793e-05,-3.292856310568294,5
25.08910565,0.036168998496240605,-23.014502492481203,5
30.269174999999997,0.15628199999999998,-88.74291599999998,5
30.333582533333338,0.040519249999999965,-16.676200999999978,5
31.736828,0.022366940170940132,-2.07735996581194,5
42.591033,0.013554794856093068,24.884911309596724,5
43.641440922077926,0.019303875072296115,22.065630648299077,5
43.89375074025975,0.02003593511751405,21.674942578474177,5
44.37220166666666,0.057491666666666795,-11.157413888889003,5
44.5224384,0.0054321212121211885,35.71821878787881,5
15.458503043478258,-0.013125592885375481,-9.070538142292495,6
15.914615026315792,-0.031115111062479484,-1.0672377612430246,6
17.859934258064513,-0.003114677419354845,-7.131528870967738,6
18.55780243478261,0.005920855380820227,-10.506163728029598,6
22.553185551020402,0.01025296051020408,-5.0468817133673465,6
33.284091,0.2104699999999998,-87.4230199999999,6
33.60266525,0.12271547619047608,-39.93372380952375,6
33.87176005263158,0.016230701754385884,18.54222456140355,6
36.22139556756756,0.04348511142721665,4.867817923186365,6
36.99470125,0.11753000000000005,-39.369290000000035,6
37.616761948717944,0.004567692307692261,29.609437435897462,6
37.71999252941176,0.03889485294117652,7.687631617647025,6
38.67321479166666,0.020291434782608714,20.442047608695646,6
43.101401141414144,0.02889534570191713,20.293934079571223,6
44.079446888888896,0.017821666666667235,29.599386111110654,6
44.2150154,0.006927897664071133,38.78977858361146,6
44.64881494152047,0.017786357549139604,29.702373686290503,6
16.041005333333334,0.02425582142857144,-17.05960266666667,7
17.627602533333338,-0.004829750000000007,-1.0155840833333298,7
18.710471705128203,0.013201873177455461,-7.602745247916642,7
25.14944164285714,0.04999663382594416,-12.280196469622325,7
25.653969333333333,0.0305482091212458,-1.2781983240637622,7
38.06220521739131,0.052693873517786684,8.425933992094787,7
38.86059892307692,0.07186648351648355,-2.5443478021978123,7
39.078913538461535,0.07126098901098916,-1.9446137362638325,7
41.14553856249999,0.012149266291608073,36.75991771214252,7
41.97733856,0.029062876350540175,26.56231871308526,7
42.3572962,0.0003829810901000073,48.5766965665555,7
44.36367581034483,0.015406136762127412,38.98757387492694,7
44.60057621621622,0.013755890899802697,40.88275101041323,7
13.974455181818183,-0.027542367965367975,5.720714073593074,8
