	0.049617	0.002777	36.869400
	0.047700	0.045460	36.794900
	0.045783	-0.108217	36.554600
	0.043866	-0.078368	36.150400
	0.041949	0.265946	35.731400
	0.040033	0.044861	35.299200
	0.038116	0.184425	34.857800
	0.036199	0.290932	34.461000
	0.034282	0.403236	33.878000
	0.032365	0.453595	33.295000
	0.030448	0.645093	32.816300
	0.028531	0.695869	32.145800
	0.026614	0.748251	31.609300
	0.024698	0.896905	31.015100
	0.022781	0.990860	30.350100
	0.020864	1.043863	29.672100
	0.018947	1.235994	28.921400
	0.017030	1.351984	28.124200
	0.015113	1.300332	27.345600
	0.013196	1.327614	26.382600
	0.011279	1.647441	25.462500
	0.009363	1.915910	24.382100
	0.007446	2.114451	23.259000
	0.005529	2.058615	22.148800
	0.003612	2.225619	20.915800
	0.001695	2.495435	19.528100
	-0.000222	2.748287	18.153500
	-0.002139	2.906573	16.503200
	-0.004056	2.876934	14.789500
	-0.005972	3.448898	13.059100
	-0.007889	3.610599	11.196400
	-0.009806	3.876702	9.061830
	-0.011723	4.200370	6.569580
	-0.013640	4.794844	3.704820
	-0.015557	5.072124	0.426548
	-0.017474	5.750666	-3.278270
	-0.019391	6.295737	-7.931200
	-0.021307	7.766810	-13.064700
	-0.023224	8.735837	-19.254300
	-0.025141	9.752415	-25.129100
	-0.025141	11.520842	-28.789200
	-0.025148	13.978515	-30.227100
	-0.025155	14.105996	-30.776700
	-0.025161	13.947958	-30.946200
	-0.025168	14.082659	-31.117600
	-0.025175	13.882043	-31.274000
	-0.025182	14.057993	-31.275900
	-0.025189	13.972942	-31.300100
	-0.025195	14.153802	-31.430500
	-0.025202	14.050064	-31.588800
	-0.025209	13.992601	-31.680100
	-0.025216	14.064951	-31.763900
	-0.025223	14.063536	-31.857100
	-0.025229	13.973442	-31.972500
	-0.025236	14.213978	-32.110400
	-0.025243	14.241750	-32.229600
	-0.025250	14.129214	-32.188600
	-0.025256	14.047102	-32.155100
	-0.025263	14.152122	-32.048900
	-0.025270	14.213381	-32.063800
	-0.025277	14.222649	-32.296600
	-0.025284	14.244010	-32.365600
	-0.025290	14.291581	-32.246300
	-0.025297	14.234593	-32.274300
	-0.025304	14.411096	-32.207200
	-0.025311	14.400298	-32.240800
	-0.025317	14.450892	-32.188600
	-0.025324	14.195999	-32.335800
	-0.025331	14.402782	-32.551800
	-0.025338	14.237423	-32.678500
	-0.025345	14.259010	-32.760400
	-0.025351	14.281529	-32.831200
	-0.025358	14.083145	-32.870300
	-0.025365	14.158585	-32.857300
	-0.025372	14.198328	-32.693400
	-0.025378	14.247538	-32.851700
	-0.025385	14.241899	-32.987700
	-0.025392	14.283350	-33.080800
	-0.025399	14.256709	-33.136700
	-0.025406	14.327340	-33.011900
	-0.025412	14.256606	-32.834900
	-0.025419	14.292741	-32.771600
	-0.025426	14.348693	-32.823800
	-0.025433	14.279327	-32.920600
	-0.025439	14.221867	-32.868500
	-0.025446	14.292305	-32.820000
	-0.025453	14.308938	-32.978400
	-0.025460	14.460710	-32.956000
	-0.025467	14.368123	-32.833100
	-0.025473	14.408231	-32.870300
	-0.025480	14.195817	-32.913200
	-0.025487	14.412890	-32.920600
	-0.025494	14.389937	-32.937400
	-0.025501	14.370076	-32.993300
	-0.025507	14.249340	-33.086400
	-0.025514	14.281046	-33.214900
	-0.025521	14.343736	-33.352800
	-0.025528	14.276332	-33.557600
	-0.025534	14.266506	-33.641500
	-0.025541	14.425232	-33.658200
	-0.025548	14.479813	-33.602400
	-0.025555	14.503421	-33.505500
	-0.025562	14.365854	-33.475700
	-0.025568	14.445015	-33.479400
	-0.025575	14.536420	-33.518500
	-0.025582	14.474715	-33.501800
	-0.025589	14.407678	-33.490600
	-0.025595	14.484099	-33.445900
	-0.025602	14.534195	-33.492500
	-0.025609	14.696488	-33.561400
	-0.025616	14.627031	-33.617300
	-0.025623	14.552249	-33.673100
	-0.025629	14.822129	-33.729000
	-0.025636	14.646693	-33.889200
	-0.025643	14.620375	-34.001000
	-0.025650	14.590705	-34.028900
	-0.025656	14.677382	-34.103400
	-0.025663	14.522303	-34.068000
	-0.025670	14.591227	-34.082900
	-0.025677	14.679672	-34.107100
	-0.025684	14.663901	-34.060600
	-0.025690	14.655755	-34.043800
	-0.025697	14.545151	-34.071700
	-0.025704	14.529993	-34.142500
	-0.025711	14.452948	-34.224500
	-0.025718	14.550680	-34.252400
	-0.025724	14.529062	-34.205800
	-0.025731	14.589246	-34.120200
	-0.025738	14.413945	-34.256100
	-0.025745	14.437879	-34.533700
	-0.025751	14.381128	-34.699400
	-0.025758	14.456709	-34.755300
	-0.025765	14.482988	-34.742300
	-0.025772	14.304537	-34.760900
	-0.025779	14.753548	-34.882000
	-0.025785	14.772781	-35.014200
	-0.025792	14.508668	-34.971400
	-0.025799	14.696275	-35.019800
	-0.025806	14.729471	-35.027300
	-0.025812	14.425997	-34.936000
	-0.025819	14.595842	-34.870800
	-0.025826	14.636746	-34.861500
	-0.025833	14.642095	-34.665900
	-0.025840	14.606554	-34.764600
	-0.025846	14.445996	-34.945300
	-0.025853	14.501589	-35.025400
	-0.025860	14.241354	-35.062700
	-0.025867	14.529377	-35.075700
	-0.025873	14.502003	-35.193100
	-0.025880	14.434345	-35.118500
	-0.025887	14.682524	-35.140900
	-0.025894	14.575464	-35.105500
	-0.025901	14.516512	-34.997500
	-0.025907	14.460356	-34.960200
	-0.025914	14.588379	-34.954600
	-0.025921	14.574138	-34.852200
	-0.025928	14.475591	-34.857800
	-0.025935	14.426661	-34.978800
	-0.025941	14.595239	-35.098100
	-0.025948	14.642813	-35.153900
	-0.025955	14.545960	-35.243300
	-0.025962	14.622848	-35.200500
	-0.025968	14.558756	-35.269400
	-0.025975	14.689213	-35.319700
	-0.025982	14.560002	-35.288000
	-0.025989	14.623726	-35.325300
	-0.025996	14.646687	-35.330900
	-0.026002	14.544513	-35.379300
	-0.026009	14.639459	-35.379300
	-0.026016	14.560174	-35.381200
	-0.026023	14.633891	-35.424000
	-0.026029	14.480421	-35.437100
	-0.026036	14.641567	-35.517200
	-0.026043	14.638370	-35.440800
	-0.026050	14.635577	-35.384900
	-0.026057	14.784847	-35.409100
	-0.026063	14.733068	-35.373700
	-0.026070	14.815827	-35.360700
	-0.026077	14.638155	-35.474300
	-0.026084	14.794134	-35.580500
	-0.026090	14.756344	-35.591700
	-0.026097	14.811737	-35.524600
	-0.026104	14.760773	-35.591700
	-0.026111	14.840382	-35.753700
	-0.026118	14.699160	-35.761200
	-0.026124	14.625356	-35.647500
	-0.026131	14.735524	-35.589800
	-0.026138	14.800735	-35.705300
	-0.026145	14.847143	-35.787200
	-0.026151	14.768117	-35.831900
	-0.026158	14.776459	-35.839400
	-0.026165	14.643769	-35.738800
	-0.026172	14.808170	-35.699700
	-0.026179	14.717567	-35.763000
	-0.026185	14.747756	-35.699700
	-0.026192	14.860279	-35.859900
	-0.026199	14.789511	-36.049900
	-0.026206	14.842219	-36.029400
	-0.026213	14.689174	-35.986500
	-0.026219	14.916274	-35.969800
	-0.026226	14.678935	-35.979100
	-0.026233	14.702559	-35.943700
	-0.026240	14.691382	-35.962300
	-0.026246	14.745878	-35.848700
	-0.026253	14.840899	-35.856200
	-0.026260	14.828086	-35.828200
	-0.026267	14.952141	-35.835700
	-0.026274	14.868142	-35.861700
	-0.026280	14.715393	-35.880400
	-0.026287	14.740363	-35.895300
	-0.026294	14.959276	-36.007000
	-0.026301	14.687099	-36.010800
	-0.026307	14.733491	-36.029400
	-0.026314	14.890202	-36.027500
	-0.026321	14.864813	-36.044300
	-0.026328	14.719427	-36.133700
	-0.026335	14.696682	-36.103900
	-0.026341	15.009336	-36.036800
	-0.026348	14.856512	-36.062900
	-0.026355	14.930686	-36.061000
	-0.026362	14.943725	-36.038700
	-0.026368	14.741236	-36.077800
	-0.026375	14.822450	-36.280800
	-0.026382	14.911655	-36.564000
	-0.026389	14.840147	-36.651500
	-0.026396	14.724301	-36.545300
	-0.026402	14.865584	-36.422400
	-0.026409	14.792938	-36.435400
	-0.026416	14.921016	-36.498800
	-0.026423	14.927418	-36.509900
	-0.026430	14.946328	-36.653400
	-0.026436	14.812121	-36.821000
	-0.026443	14.834618	-36.942100
	-0.026450	14.877070	-37.059400
	-0.026457	14.825807	-37.066900
	-0.026463	15.120372	-37.132100
	-0.026470	14.968269	-37.135800
	-0.026477	14.931162	-37.264300
	-0.026484	14.848762	-37.310900
	-0.026491	15.141247	-37.204700
	-0.026497	15.148171	-37.253100
	-0.026504	15.052382	-37.337000
	-0.026511	15.056175	-37.329500
	-0.026518	14.998257	-37.376100
	-0.026524	15.118275	-37.407700
	-0.026531	15.132991	-37.450600
	-0.026538	15.018079	-37.569800
	-0.026545	15.039252	-37.581000
	-0.026552	14.969919	-37.430100
	-0.026558	15.183433	-37.323900
	-0.026565	14.997997	-37.310900
	-0.026572	14.979330	-37.338800
	-0.026579	14.908488	-37.309000
	-0.026585	14.980974	-37.301600
	-0.026592	14.981432	-37.372300
	-0.026599	15.048174	-37.202800
	-0.026606	15.092976	-37.040800
	-0.026613	15.314382	-37.042700
	-0.026619	15.309516	-37.061300
	-0.026626	15.112771	-37.089200
	-0.026633	15.254542	-37.180500
	-0.026640	15.262403	-37.297800
	-0.026647	15.488497	-37.318300
	-0.026653	15.244747	-37.258700
	-0.026660	15.164042	-37.389100
	-0.026667	15.310549	-37.404000
	-0.026674	15.179993	-37.353700
	-0.026680	15.220449	-37.269900
	-0.026687	15.390443	-37.331400
	-0.026694	15.259828	-37.322100
	-0.026701	15.469996	-37.307200
	-0.026708	15.389915	-37.310900
	-0.026714	15.387213	-37.245700
	-0.026721	15.244239	-37.381700
	-0.026728	15.330023	-37.554900
	-0.026735	15.349914	-37.849200
	-0.026741	15.398265	-37.931100
	-0.026748	15.355755	-37.892000
	-0.026755	15.377545	-37.901300
	-0.026762	15.246430	-37.875300
	-0.026769	15.382167	-37.968400
	-0.026775	15.315965	-38.098800
	-0.026782	15.337226	-38.173300
	-0.026789	15.429791	-38.221700
	-0.026796	15.206747	-38.361400
	-0.026802	15.628998	-38.398700
	-0.026809	15.498525	-38.411700
