M,m,b,Archivo
0.1374242124516709,-0.01180712912087913,-18.17280743131868,0
0.18111078333560512,-0.012381510688330231,-17.789633588596473,0
0.3910376486506222,0.03430433333333322,-26.151446777777718,0
0.4369190663497886,0.2570449999999997,-139.0588916666665,0
0.4492192357400593,0.28405499999999984,-153.03393333333324,0
0.46537569618380903,0.025659269796111894,-17.8000540682788,0
0.4724299487004878,0.11364499999999998,-67.2983225,0
0.4943581408250264,0.03524743406593406,-21.135557950549444,0
0.8505912024640051,0.032426294881589025,5.5873363941940255,0
0.88325951779906,0.011241207028265853,19.82759234530176,0
0.8862636589306785,0.14732000000000023,-68.62784000000015,0
0.8884707944465068,0.15179999999999966,-71.54573333333312,0
0.8981102651979578,0.02370830039525688,12.989133992094887,0
0.9345824153250131,0.030412906504065047,9.023901257151454,0
0.9768084097258934,0.03025888765294785,9.882351516499714,0
0.9814113339129377,0.009247654808959187,26.73028454106278,0
0.9845810682376052,0.016783133901381145,20.807754504906345,0
0.10933173280883768,-0.0045131739130435,-14.071376202898549,1
0.1291025851086803,-0.013292469649034388,-13.195189525255753,1
0.17513641636932217,-0.014916544534260025,-11.69838586537735,1
0.19097613327641058,-0.01743426573426592,-10.421979254079176,1
0.235962190384309,-0.01775942028985507,-6.4416115942029,1
0.3320041514453349,-0.011984002801120452,-0.3586620504201674,1
0.33858162528596825,-0.013296576246334322,0.6581442412023524,1
0.3715013114502309,0.2622669999999999,-146.48070199999998,1
0.3798447292003786,-0.015838424242424234,5.383406121212117,1
0.43043640923213783,0.030680609359605916,-17.460992967487687,1
0.5699571774243801,0.1713500000000003,-88.20876666666685,1
0.6323015935170854,0.04830923076923084,-10.679718681318725,1
0.6613227601884507,0.038898135900827455,-4.478951151988667,1
0.6766734529588161,0.12367999999999957,-61.00790999999971,1
0.9243202449267363,0.020523107379511872,22.505979136793297,1
0.9751292332567463,0.019420253693674738,24.221865410904893,1
0.16742004301696103,-0.016957784739209343,-4.163283345537758,2
0.19626489875686925,-0.007561735419630167,-7.283602133712655,2
0.20835940265994837,-0.02376004901960781,0.29119730392155496,2
0.32915706098144576,0.12386599999999993,-57.010334333333304,2
0.3474505504074395,-0.006991834531012059,5.030521528081655,2
0.41908365300553013,0.14454000000000025,-74.78782000000014,2
0.8711993450488075,0.011833734939759036,31.72698072289157,2
