ti,tf,T,S,Archivo,Corriente
578,578,1,0.2589100000000002,29,-0.028789
604,604,1,0.23282999999999987,29,-0.028966
607,607,1,0.2905800000000003,29,-0.028986
618,622,5,3.93207,29,-0.029061
701,708,8,17.590970000000002,29,-0.029623
755,755,1,0.18629999999999924,29,-0.02999
901,901,1,0.29240000000000066,29,-0.03098
909,910,2,0.8177000000000021,29,-0.031034
111,111,1,0.18259999999999366,30,-0.025623
181,181,1,0.23099999999999454,30,-0.026097
444,445,2,0.6873000000000005,30,-0.027881
465,471,7,20.5004,30,-0.028023
543,545,3,2.4010000000000016,30,-0.028552
553,556,4,4.170439999999999,30,-0.02862
563,563,1,0.20115999999999978,30,-0.028688
575,581,7,12.60458,30,-0.028769
668,668,1,0.18253999999999948,30,-0.0294
681,681,1,0.24399999999999977,30,-0.029488
700,700,1,0.3240999999999996,30,-0.029617
709,709,1,0.19185000000000052,30,-0.029678
716,718,3,0.9052399999999992,30,-0.029725
726,732,7,10.220429999999999,30,-0.029793
758,758,1,0.27190000000000225,30,-0.03001
798,799,2,0.42279999999999873,30,-0.030281
805,805,1,0.18249999999999744,30,-0.030329
869,870,2,0.4527000000000001,30,-0.030763
949,952,4,1.3205999999999989,30,-0.031305
194,194,1,0.22719999999999985,31,-0.026185
213,213,1,0.2458999999999989,31,-0.026314
230,231,2,0.6295999999999999,31,-0.02643
365,368,4,2.9263000000000012,31,-0.027345
409,410,2,0.7376000000000005,31,-0.027643
427,427,1,0.232800000000001,31,-0.027765
443,447,5,6.070300000000003,31,-0.027874
478,481,4,3.7607,31,-0.028111
490,491,2,0.4861000000000004,31,-0.028193
512,513,2,0.6873000000000005,31,-0.028342
524,528,5,9.264869999999998,31,-0.028423
549,552,4,3.1087700000000003,31,-0.028593
586,586,1,0.20489099999999993,31,-0.028844
608,613,6,4.818694,31,-0.028993
639,642,4,2.76975,31,-0.029203
644,644,1,0.24399999999999977,31,-0.029237
652,652,1,0.3855699999999995,31,-0.029291
662,665,4,1.9576100000000007,31,-0.029359
688,688,1,0.26259999999999906,31,-0.029535
690,690,1,0.23099999999999987,31,-0.029549
716,720,5,13.494900000000001,31,-0.029725
753,754,2,0.6016000000000012,31,-0.029976
758,758,1,0.2123000000000026,31,-0.03001
783,783,1,0.21979999999999933,31,-0.030179
849,850,2,0.5625999999999998,31,-0.030627
909,909,1,0.21229999999999905,31,-0.031034
982,982,1,0.23279999999999745,31,-0.031529
377,378,2,0.6743000000000023,32,-0.027426
