ti,tf,T,S,Archivo,Corriente
95,95,1,-0.00833502961723076,0,0.036811
237,237,1,-0.008894389775521483,0,0.038156
301,301,1,-0.006309874791342929,0,0.038762
310,310,1,-0.006745982140751727,0,0.038847
337,337,1,-0.007923543313858805,0,0.039103
377,377,1,-0.009682779774145112,0,0.039481
405,405,1,-0.014218881603495603,0,0.039746
490,490,1,-0.009052108359388189,0,0.040551
627,627,1,-0.009929943346936199,0,0.041848
634,634,1,-0.009827732800675837,0,0.041915
680,680,1,-0.028484090619789182,0,0.04235
700,701,2,-0.03144603812288582,0,0.04254
754,754,1,-0.00795222277407781,0,0.043051
760,761,2,-0.02162181646538841,0,0.043108
769,769,1,-0.010857438566201139,0,0.043193
791,792,2,-0.05111217243424615,0,0.043401
874,875,2,-0.053784533638125964,0,0.044187
893,893,1,-0.034221071056455554,0,0.044367
914,914,1,-0.02546627228145476,0,0.044566
919,919,1,-0.006886839858425975,0,0.044613
950,951,2,-0.04626758808328335,0,0.044907
1005,1005,1,-0.010801008161735404,0,0.045428
1009,1009,1,-0.07626606980594153,0,0.045465
1026,1026,1,-0.025745712545216848,0,0.045626
1046,1046,1,-0.008596102482263224,0,0.045816
1057,1057,1,-0.0067026247492414925,0,0.04592
1114,1114,1,-0.00824201199400365,0,0.04646
1127,1127,1,-0.009889961818131815,0,0.046583
1197,1197,1,-0.04586897802127052,0,0.047246
1202,1202,1,-0.008534217815101441,0,0.047293
1205,1205,1,-0.013035036037518821,0,0.047321
1225,1225,1,-0.017381068802682975,0,0.047511
1285,1285,1,-0.005754646836582597,0,0.048079
1306,1306,1,-0.037147544330134966,0,0.048278
1398,1398,1,-0.008653319973115914,0,0.049149
1437,1437,1,-0.008711588962188405,0,0.049518
1453,1454,2,-0.021417407671092806,0,0.04967
1483,1483,1,-0.00621721996574737,0,0.049954
1523,1523,1,-0.0077028885646106045,0,0.050332
66,66,1,-0.009722065649157896,1,0.036537
221,221,1,-0.010539889035270145,1,0.038004
330,330,1,-0.01301728364990462,1,0.039036
667,667,1,-0.009298178974797233,1,0.042227
688,688,1,-0.011259700280898732,1,0.042426
699,699,1,-0.04637290030785601,1,0.04253
717,717,1,-0.017769407519540703,1,0.042701
819,820,2,-0.033298889297942,1,0.043666
826,826,1,-0.011880025563772767,1,0.043733
853,853,1,-0.017125743757898104,1,0.043988
860,860,1,-0.039867135099865725,1,0.044055
900,900,1,-0.012378568142953905,1,0.044433
907,907,1,-0.028912344379017574,1,0.0445
963,963,1,-0.02869443768465768,1,0.04503
999,1000,2,-0.12517170769324215,1,0.045371
1024,1024,1,-0.013108832280671112,1,0.045608
1064,1065,2,-0.11599400333088561,1,0.045986
1084,1084,1,-0.03339235567334972,1,0.046176
1111,1112,2,-0.06351744269841167,1,0.046431
1245,1247,3,-0.02837131546947877,1,0.0477
1298,1298,1,-0.00903820619659032,1,0.048202
1315,1315,1,-0.012870457805539692,1,0.048363
1338,1338,1,-0.01480780013985078,1,0.048581
1372,1372,1,-0.01291807587850257,1,0.048903
1444,1444,1,-0.009294716380305868,1,0.049584
1452,1452,1,-0.009884535317866098,1,0.04966
1466,1466,1,-0.01035629458068202,1,0.049793
1470,1470,1,-0.01192183713212696,1,0.049831
309,309,1,-0.00991312559065316,2,0.038837
344,344,1,-0.011900853801943057,2,0.039169
443,443,1,-0.012116480903775595,2,0.040106
504,504,1,-0.008738502460354791,2,0.040684
532,532,1,-0.01186984975753369,2,0.040949
536,536,1,-0.013582151671014175,2,0.040987
599,599,1,-0.009978450078143575,2,0.041583
636,636,1,-0.008969854921203058,2,0.041934
692,693,2,-0.057367859670518606,2,0.042464
747,747,1,-0.013258839513416776,2,0.042985
783,784,2,-0.04894257332014429,2,0.043326
816,817,2,-0.09646157945102107,2,0.043638
845,845,1,-0.012354643607652815,2,0.043913
857,857,1,-0.01342508164536027,2,0.044026
863,863,1,-0.03189478503712628,2,0.044083
907,907,1,-0.007688984657073239,2,0.0445
916,916,1,-0.01318953779504678,2,0.044585
944,944,1,-0.012006134162729942,2,0.04485
952,953,2,-0.05720716118653918,2,0.044926
1003,1003,1,-0.011703913566426916,2,0.045409
1018,1019,2,-0.03577060264795101,2,0.045551
1074,1074,1,-0.010798267501096137,2,0.046081
1103,1103,1,-0.010626646929240313,2,0.046356
1105,1105,1,-0.009389697531652752,2,0.046374
1107,1107,1,-0.037052066437304465,2,0.046393
1129,1129,1,-0.014419334295867975,2,0.046602
1195,1196,2,-0.06245866012684273,2,0.047227
1265,1265,1,-0.012603557072537963,2,0.047889
1290,1291,2,-0.032059136454697906,2,0.048126
1301,1301,1,-0.013177440894356601,2,0.04823
1317,1317,1,-0.02507458057453993,2,0.048382
1332,1332,1,-0.011518287023058724,2,0.048524
1492,1492,1,-0.009875666194585794,2,0.050039
1507,1507,1,-0.015464275224230026,2,0.050181
88,88,1,-0.010029294666851873,3,0.036745
167,167,1,-0.01122122398975578,3,0.037493
207,207,1,-0.009645189987371183,3,0.037872
338,338,1,-0.011240919963121487,3,0.039112
361,361,1,-0.01527555228100863,3,0.03933
401,401,1,-0.010382699462625267,3,0.039709
422,422,1,-0.012680102262121462,3,0.039907
483,483,1,-0.008921328258295391,3,0.040485
530,530,1,-0.008681312631897531,3,0.04093
615,615,1,-0.010990733415755072,3,0.041735
633,633,1,-0.01154298122550601,3,0.041905
726,726,1,-0.008559678074959165,3,0.042786
736,736,1,-0.009540245398669267,3,0.042881
757,758,2,-0.03844710137203,3,0.043079
773,773,1,-0.014414911282406462,3,0.043231
785,785,1,-0.012288790413716888,3,0.043344
794,794,1,-0.048779628315312795,3,0.04343
813,813,1,-0.026729258775874953,3,0.04361
832,832,1,-0.013134455712067616,3,0.04379
849,849,1,-0.045563208863393156,3,0.04395
874,876,3,-0.05725135357755051,3,0.044187
933,933,1,-0.013824714166939978,3,0.044746
938,938,1,-0.010113064424243201,3,0.044793
949,949,1,-0.012643643886660727,3,0.044897
954,954,1,-0.037722243677399514,3,0.044945
982,982,1,-0.012954294597436133,3,0.04521
1037,1038,2,-0.07423687006536783,3,0.045731
1043,1044,2,-0.034721049363795276,3,0.045787
1062,1062,1,-0.020427241456697998,3,0.045967
1067,1068,2,-0.072355551493894,3,0.046015
1095,1095,1,-0.017251004687798582,3,0.04628
1172,1172,1,-0.053492953815326705,3,0.047009
1210,1210,1,-0.012990318369745624,3,0.047369
1218,1218,1,-0.013427740405260125,3,0.047444
1260,1261,2,-0.0334602173329637,3,0.047842
1365,1365,1,-0.013614348133300883,3,0.048836
1369,1370,2,-0.03503602799761787,3,0.048874
1524,1524,1,-0.010320279585036084,3,0.050342
195,195,1,-0.010856140040867657,4,0.037758
197,197,1,-0.014147561452999002,4,0.037777
356,356,1,-0.008429268490850017,4,0.039282
359,359,1,-0.017537121024372215,4,0.039311
444,444,1,-0.012281120198098905,4,0.040116
508,508,1,-0.013096217966247825,4,0.040722
583,583,1,-0.011681369156187338,4,0.041432
620,620,1,-0.016488903428882318,4,0.041782
625,625,1,-0.009449828744093614,4,0.041829
653,653,1,-0.0135992702415344,4,0.042095
708,709,2,-0.037755589564620884,4,0.042615
747,747,1,-0.02167603580499633,4,0.042985
780,780,1,-0.02838994366680614,4,0.043297
796,796,1,-0.013221445123870024,4,0.043449
833,834,2,-0.03293172158343838,4,0.043799
837,837,1,-0.026807501370527342,4,0.043837
881,881,1,-0.01169192676125741,4,0.044253
890,890,1,-0.016205911427327413,4,0.044339
896,897,2,-0.03279000627606066,4,0.044396
915,915,1,-0.06493153837902882,4,0.044575
945,945,1,-0.011415007390354448,4,0.044859
985,986,2,-0.10001819750570795,4,0.045238
1047,1048,2,-0.06690007148962734,4,0.045825
1123,1124,2,-0.033989582491692816,4,0.046545
1153,1153,1,-0.019649173316356877,4,0.046829
1158,1158,1,-0.017163515242145405,4,0.046876
1188,1188,1,-0.011859291674399364,4,0.04716
1200,1200,1,-0.016198356160504412,4,0.047274
1417,1417,1,-0.01539275961915363,4,0.049329
1456,1456,1,-0.011983962843457346,4,0.049698
1505,1505,1,-0.02547811418044315,4,0.050162
1526,1526,1,-0.010447667598011343,4,0.050361
183,183,1,-0.014577275295662218,5,0.037644
364,364,1,-0.008899741226985114,5,0.039358
422,422,1,-0.010438095639498712,5,0.039907
476,476,1,-0.013497996563179182,5,0.040419
562,562,1,-0.00908894253441106,5,0.041233
578,578,1,-0.010698046909102588,5,0.041384
630,630,1,-0.010080122585141016,5,0.041877
644,644,1,-0.01315385387160739,5,0.042009
658,658,1,-0.018579871004400506,5,0.042142
687,687,1,-0.01407173178425003,5,0.042417
708,708,1,-0.013452835202799052,5,0.042615
713,713,1,-0.02437342577460333,5,0.042663
742,742,1,-0.010864612846855026,5,0.042937
762,762,1,-0.05589872295133336,5,0.043127
779,779,1,-0.011638906558149476,5,0.043288
792,792,1,-0.042510840625431645,5,0.043411
810,810,1,-0.01998674582130866,5,0.043581
837,838,2,-0.04287301869343063,5,0.043837
844,844,1,-0.010947230427011956,5,0.043903
847,847,1,-0.011208093188012191,5,0.043932
853,853,1,-0.014106009937358666,5,0.043988
927,927,1,-0.016106460104729603,5,0.044689
951,951,1,-0.03123958108365854,5,0.044916
984,985,2,-0.0960860200924667,5,0.045229
1022,1022,1,-0.012460409447161036,5,0.045589
1037,1038,2,-0.06467204032165708,5,0.045731
1045,1045,1,-0.03095448480473645,5,0.045806
1112,1112,1,-0.016083958420460648,5,0.046441
1123,1123,1,-0.013128514410791298,5,0.046545
1147,1147,1,-0.01505658608468996,5,0.046772
1180,1180,1,-0.010014756498810506,5,0.047085
1182,1182,1,-0.018658222804823127,5,0.047104
1196,1196,1,-0.011449316347727667,5,0.047236
1198,1198,1,-0.013651437024825505,5,0.047255
1229,1229,1,-0.010568226227837915,5,0.047549
1234,1234,1,-0.010354208047996291,5,0.047596
1261,1261,1,-0.016975318010081196,5,0.047852
1284,1284,1,-0.020376827679251884,5,0.048069
1324,1324,1,-0.012044319701377912,5,0.048448
1363,1363,1,-0.013425861134079113,5,0.048817
1483,1483,1,-0.010007336958845044,5,0.049954
134,134,1,-0.014821802581745813,6,0.03718
185,185,1,-0.012479771699157483,6,0.037663
251,251,1,-0.0116708158265183,6,0.038288
381,381,1,-0.013803111784238098,6,0.039519
480,480,1,-0.009854109365473818,6,0.040457
553,553,1,-0.01089058028071832,6,0.041148
617,617,1,-0.013276876184812103,6,0.041754
637,637,1,-0.013858948764844281,6,0.041943
705,705,1,-0.048434340661540065,6,0.042587
733,733,1,-0.02082913761229188,6,0.042852
762,762,1,-0.02799360173321086,6,0.043127
768,768,1,-0.014396191393084345,6,0.043184
800,800,1,-0.019593683671185746,6,0.043487
841,841,1,-0.015460240625555843,6,0.043875
855,856,2,-0.047606432288956224,6,0.044007
894,894,1,-0.012474669103018643,6,0.044377
922,922,1,-0.010903124162893296,6,0.044642
929,929,1,-0.014783885432818056,6,0.044708
933,933,1,-0.02084667474925983,6,0.044746
947,947,1,-0.06207879207845268,6,0.044878
971,972,2,-0.06235144687333016,6,0.045106
1008,1009,2,-0.03158776718666445,6,0.045456
1040,1040,1,-0.007924817765334713,6,0.045759
1049,1049,1,-0.0687741696767023,6,0.045844
1140,1140,1,-0.030173734529733404,6,0.046706
1176,1176,1,-0.013936283468945543,6,0.047047
1234,1234,1,-0.008742618137948133,6,0.047596
1244,1244,1,-0.01435110631148509,6,0.047691
1270,1270,1,-0.009908202959065998,6,0.047937
1282,1283,2,-0.033131302518698655,6,0.04805
1330,1330,1,-0.02600579428949268,6,0.048505
1356,1356,1,-0.013967767702026665,6,0.048751
1449,1449,1,-0.009839603413593162,6,0.049632
1471,1471,1,-0.030789563213032445,6,0.04984
99,99,1,-0.010038736432582018,7,0.036849
259,259,1,-0.004919353563813789,7,0.038364
261,261,1,-0.008891913478972446,7,0.038383
344,344,1,-0.012350283913129312,7,0.039169
388,388,1,-0.018461824024367468,7,0.039585
432,432,1,-0.013592620344221595,7,0.040002
559,559,1,-0.012413476284989344,7,0.041205
621,621,1,-0.010044814838706895,7,0.041792
654,654,1,-0.01197253099116602,7,0.042104
702,702,1,-0.019004312671609735,7,0.042559
745,745,1,-0.009859872356140609,7,0.042966
754,754,1,-0.011643751095796628,7,0.043051
789,789,1,-0.016237315437114597,7,0.043382
804,804,1,-0.021469700850089923,7,0.043524
844,845,2,-0.0460010985050846,7,0.043903
882,882,1,-0.013573814896130298,7,0.044263
890,890,1,-0.013705052658712469,7,0.044339
925,926,2,-0.04195898269708298,7,0.04467
958,958,1,-0.021223258485991714,7,0.044983
975,975,1,-0.014141539241455892,7,0.045144
984,985,2,-0.13024054000123236,7,0.045229
996,997,2,-0.04957205897684552,7,0.045342
1027,1027,1,-0.0144849752537895,7,0.045636
1080,1080,1,-0.038681720860591295,7,0.046138
1087,1087,1,-0.013042463927177061,7,0.046204
1107,1107,1,-0.02606590402041431,7,0.046393
1130,1130,1,-0.006867519124503729,7,0.046611
1134,1134,1,-0.01052838783696125,7,0.046649
1139,1139,1,-0.013632445430259765,7,0.046696
1183,1183,1,-0.012339995513141466,7,0.047113
1217,1218,2,-0.061818348762030795,7,0.047435
1238,1238,1,-0.01732805569149741,7,0.047634
1245,1245,1,-0.02140920190369848,7,0.0477
1253,1253,1,-0.01659545003032714,7,0.047776
1316,1316,1,-0.01478361183575106,7,0.048372
1360,1360,1,-0.010274981390795933,7,0.048789
1394,1394,1,-0.010107922282736766,7,0.049111
1433,1433,1,-0.017675489378118834,7,0.04948
1481,1481,1,-0.011437588788254884,7,0.049935
1527,1527,1,-0.010490928597618437,7,0.05037
205,205,1,-0.011718743812210497,8,0.037853
309,309,1,-0.01312333810669708,8,0.038837
388,388,1,-0.01580433200579634,8,0.039585
611,611,1,-0.008955074595174195,8,0.041697
653,654,2,-0.03684532180572431,8,0.042095
709,709,1,-0.012832408627523217,8,0.042625
716,716,1,-0.018468520152776335,8,0.042691
762,762,1,-0.010148495419370462,8,0.043127
770,770,1,-0.010758722050309033,8,0.043202
813,814,2,-0.034156959837621015,8,0.04361
839,839,1,-0.017176358706974204,8,0.043856
846,848,3,-0.10120040349585135,8,0.043922
910,910,1,-0.030400331041149697,8,0.044528
928,928,1,-0.012341576274550792,8,0.044699
964,964,1,-0.012191386624156864,8,0.045039
985,985,1,-0.012273005892664834,8,0.045238
1002,1002,1,-0.051029309832551495,8,0.045399
1005,1005,1,-0.03914384373405977,8,0.045428
1040,1040,1,-0.016316558463579267,8,0.045759
1053,1053,1,-0.019008968621160305,8,0.045882
1076,1076,1,-0.008174077488476539,8,0.0461
1080,1080,1,-0.008965374111731206,8,0.046138
1093,1093,1,-0.018696821045414203,8,0.046261
1117,1118,2,-0.0653279945381609,8,0.046488
1167,1167,1,-0.02243063553267058,8,0.046962
1191,1191,1,-0.008743998232877331,8,0.047189
1236,1237,2,-0.045707998145115974,8,0.047615
1255,1255,1,-0.01478901938011535,8,0.047795
1320,1320,1,-0.01590612545994679,8,0.04841
1374,1374,1,-0.010739148720376013,8,0.048922
1474,1474,1,-0.009628834130837871,8,0.049868
175,175,1,-0.011907254354607932,9,0.037569
325,325,1,-0.010104655000834573,9,0.038989
364,364,1,-0.009265328279013274,9,0.039358
401,401,1,-0.009187210443456273,9,0.039709
555,555,1,-0.01009005700817589,9,0.041167
651,651,1,-0.013825218654117788,9,0.042076
673,673,1,-0.02424957395724936,9,0.042284
718,718,1,-0.014561458091111867,9,0.04271
770,770,1,-0.02451858018741926,9,0.043202
785,785,1,-0.017572737132393268,9,0.043344
831,831,1,-0.03175653534835399,9,0.04378
837,837,1,-0.017896322924601082,9,0.043837
851,851,1,-0.015309323547290532,9,0.043969
870,870,1,-0.023610100271339918,9,0.044149
875,876,2,-0.04653353459765064,9,0.044197
908,909,2,-0.06030176809644694,9,0.044509
943,945,3,-0.08516926284180909,9,0.044841
1008,1008,1,-0.01008695714240071,9,0.045456
1022,1022,1,-0.019848915587171334,9,0.045589
1039,1039,1,-0.014514917473716804,9,0.04575
1111,1111,1,-0.019699787073934993,9,0.046431
1131,1132,2,-0.08455112280975152,9,0.046621
1166,1166,1,-0.010483033508915773,9,0.046952
1168,1169,2,-0.0440833556221194,9,0.046971
1179,1179,1,-0.014818271921906795,9,0.047075
1182,1182,1,-0.015949199180431972,9,0.047104
1229,1229,1,-0.011749812841797505,9,0.047549
1261,1261,1,-0.010665815967680306,9,0.047852
1276,1276,1,-0.013176372289567778,9,0.047994
1349,1349,1,-0.014010449336932573,9,0.048685
1359,1359,1,-0.020398681958996828,9,0.04878
1424,1424,1,-0.030686302121882954,9,0.049395
149,149,1,-0.011580173654107573,10,0.037322
246,246,1,-0.013322001883313894,10,0.038241
273,273,1,-0.009449281332664095,10,0.038497
609,609,1,-0.008790522087790631,10,0.041678
684,685,2,-0.08830494762199281,10,0.042388
799,799,1,-0.012672144541681418,10,0.043477
803,803,1,-0.012484088001331939,10,0.043515
831,831,1,-0.016049266506792725,10,0.04378
835,835,1,-0.028709699309475423,10,0.043818
862,862,1,-0.015003412508717617,10,0.044074
882,882,1,-0.013846263247585644,10,0.044263
892,892,1,-0.01900361862059996,10,0.044358
905,905,1,-0.026898465683049544,10,0.044481
909,909,1,-0.017734646485330074,10,0.044519
912,912,1,-0.025747598674790595,10,0.044547
948,948,1,-0.03900142216339919,10,0.044888
953,954,2,-0.06226875795584602,10,0.044935
1006,1006,1,-0.01735726959204148,10,0.045437
1027,1028,2,-0.06023011168342535,10,0.045636
1076,1076,1,-0.018315368370296126,10,0.0461
1084,1084,1,-0.04869402422965549,10,0.046176
1091,1091,1,-0.01697088650029807,10,0.046242
1116,1116,1,-0.0108065547038734,10,0.046479
1158,1158,1,-0.0546613178273264,10,0.046876
1221,1221,1,-0.015033253209864622,10,0.047473
1248,1248,1,-0.012910876285870218,10,0.047728
1263,1263,1,-0.010745357953474241,10,0.047871
1277,1277,1,-0.029216500427969146,10,0.048003
1294,1295,2,-0.02687003603479388,10,0.048164
1345,1345,1,-0.015383985743556011,10,0.048647
1421,1421,1,-0.011293183901032563,10,0.049367
1446,1446,1,-0.009144156482428221,10,0.049603
1496,1496,1,-0.016776437276849156,10,0.050077
251,251,1,-0.010224483089562475,11,0.038288
289,289,1,-0.015124611162744994,11,0.038648
409,409,1,-0.01074793228642057,11,0.039784
418,418,1,-0.01064675994349129,11,0.039869
478,478,1,-0.0115025740414203,11,0.040438
495,495,1,-0.01154655802978144,11,0.040599
634,634,1,-0.012825431462599735,11,0.041915
678,678,1,-0.016444008550927647,11,0.042331
699,699,1,-0.015960184678955436,11,0.04253
733,733,1,-0.01150927403464408,11,0.042852
742,742,1,-0.011417913269382463,11,0.042937
797,797,1,-0.05311976534374108,11,0.043458
817,817,1,-0.022980878946802674,11,0.043647
846,847,2,-0.051801957370009366,11,0.043922
862,862,1,-0.028051948544174254,11,0.044074
885,886,2,-0.04832126809842552,11,0.044291
892,892,1,-0.03166106861651963,11,0.044358
952,952,1,-0.01014948106687974,11,0.044926
957,958,2,-0.0615265268228512,11,0.044973
984,984,1,-0.024879874653885914,11,0.045229
995,995,1,-0.018492341971933335,11,0.045333
1046,1047,2,-0.038874069806654754,11,0.045816
1065,1066,2,-0.05164367003010206,11,0.045996
1103,1104,2,-0.023984533041190886,11,0.046356
1174,1175,2,-0.03486313964800153,11,0.047028
1257,1257,1,-0.011374228824514054,11,0.047814
1345,1345,1,-0.03823123724514005,11,0.048647
1354,1354,1,-0.026279794223401452,11,0.048732
1398,1398,1,-0.0101953295606544,11,0.049149
1471,1471,1,-0.01095807732935344,11,0.04984
216,216,1,-0.01073693405697329,12,0.037957
229,229,1,-0.01587090496134691,12,0.03808
392,392,1,-0.009262361355435011,12,0.039623
401,401,1,-0.015342464267500966,12,0.039709
725,725,1,-0.0067340116552172535,12,0.042776
728,728,1,-0.008087217241573685,12,0.042805
762,762,1,-0.03951414306786949,12,0.043127
775,775,1,-0.0164315672804477,12,0.04325
789,789,1,-0.01624119092624765,12,0.043382
814,814,1,-0.014327570647151622,12,0.043619
816,816,1,-0.012866786506148697,12,0.043638
845,845,1,-0.011813269213164723,12,0.043913
853,853,1,-0.019701425058904598,12,0.043988
884,884,1,-0.018315707943261206,12,0.044282
909,910,2,-0.07444655221452778,12,0.044519
913,913,1,-0.04155901739758194,12,0.044556
917,917,1,-0.04375767373708578,12,0.044594
968,968,1,-0.020665289529905095,12,0.045077
1016,1016,1,-0.008155513799845637,12,0.045532
1021,1021,1,-0.008996446881823328,12,0.045579
1026,1026,1,-0.008891078845423062,12,0.045626
1070,1070,1,-0.028984454155974504,12,0.046043
1101,1102,2,-0.025769297644609,12,0.046337
1135,1135,1,-0.01171121091446653,12,0.046659
1155,1156,2,-0.04389923146018265,12,0.046848
1171,1171,1,-0.04922682805978476,12,0.046999
1184,1185,2,-0.028003503466071444,12,0.047122
1202,1202,1,-0.011650469980035771,12,0.047293
1217,1217,1,-0.011620054215315478,12,0.047435
1226,1226,1,-0.01893487651987702,12,0.04752
1239,1239,1,-0.015429175771490403,12,0.047643
1256,1256,1,-0.019835795577867965,12,0.047804
1354,1354,1,-0.017457833594397044,12,0.048732
1383,1383,1,-0.00904887723399506,12,0.049007
1394,1394,1,-0.008924731871837354,12,0.049111
1453,1453,1,-0.012103777212181808,12,0.04967
76,76,1,-0.013889073977836675,13,0.036631
165,165,1,-0.00996087867831097,13,0.037474
316,316,1,-0.013715830722600408,13,0.038904
361,361,1,-0.014864886457249593,13,0.03933
472,472,1,-0.013806711834720597,13,0.040381
496,496,1,-0.011271546581162362,13,0.040608
551,551,1,-0.008671135833652976,13,0.041129
560,560,1,-0.011339353215048864,13,0.041214
566,566,1,-0.013806148747217195,13,0.041271
638,638,1,-0.009120691576079532,13,0.041953
646,646,1,-0.01371844030017022,13,0.042028
688,689,2,-0.07065508165189616,13,0.042426
716,716,1,-0.022313964986044432,13,0.042691
748,748,1,-0.02231064095336255,13,0.042994
761,761,1,-0.01947886784367181,13,0.043117
768,769,2,-0.05600489501048822,13,0.043184
831,832,2,-0.043310075135187365,13,0.04378
853,854,2,-0.06598493682803042,13,0.043988
885,885,1,-0.019470766649266835,13,0.044291
894,894,1,-0.012377959033155972,13,0.044377
942,943,2,-0.03676919620245794,13,0.044831
1003,1003,1,-0.020928933204507727,13,0.045409
1035,1035,1,-0.04496171371285962,13,0.045712
1063,1063,1,-0.02067764481034845,13,0.045977
1074,1074,1,-0.019631143657784178,13,0.046081
1133,1134,2,-0.030107102088872323,13,0.04664
1140,1140,1,-0.029259606958504547,13,0.046706
1185,1185,1,-0.013720747142523193,13,0.047132
1245,1245,1,-0.012790702173204632,13,0.0477
1264,1264,1,-0.010792177474573228,13,0.04788
1282,1282,1,-0.01017505778957982,13,0.04805
1312,1312,1,-0.014538919339779827,13,0.048334
1358,1358,1,-0.03524345309209548,13,0.04877
1383,1383,1,-0.009887410895867949,13,0.049007
1432,1432,1,-0.010224476286390359,13,0.049471
178,178,1,-0.009131452876402935,14,0.037597
361,361,1,-0.010308711598594478,14,0.03933
390,390,1,-0.012461028515476924,14,0.039604
561,561,1,-0.017686573820557383,14,0.041224
600,600,1,-0.00740591716939043,14,0.041593
673,673,1,-0.023884140539446208,14,0.042284
696,696,1,-0.022818702837757554,14,0.042502
705,706,2,-0.059590726721481024,14,0.042587
782,782,1,-0.014948777819313142,14,0.043316
815,815,1,-0.015155297324069061,14,0.043629
827,827,1,-0.04875940660516276,14,0.043742
854,855,2,-0.054066632113621615,14,0.043998
867,867,1,-0.0187293798360314,14,0.044121
899,899,1,-0.011544663013118739,14,0.044424
922,923,2,-0.05790923353963384,14,0.044642
944,944,1,-0.0413538084511379,14,0.04485
950,950,1,-0.0231718099029401,14,0.044907
992,993,2,-0.05485437307459268,14,0.045305
1042,1042,1,-0.007638356672589552,14,0.045778
1074,1074,1,-0.036708429397602105,14,0.046081
1104,1105,2,-0.041401924557123576,14,0.046365
1141,1141,1,-0.01561761193772182,14,0.046715
1210,1210,1,-0.009255200163645061,14,0.047369
1219,1219,1,-0.012189994287968492,14,0.047454
1243,1243,1,-0.024459601314350668,14,0.047681
1249,1250,2,-0.04271069736372382,14,0.047738
1321,1321,1,-0.010045137422709252,14,0.04842
1328,1328,1,-0.014569462414876465,14,0.048486
1353,1353,1,-0.016261759174772975,14,0.048723
1419,1419,1,-0.00979997411435702,14,0.049348
1474,1474,1,-0.013577662048410192,14,0.049868
1529,1529,1,-0.015093107732537898,14,0.050389
90,90,1,-0.012205026079060599,15,0.036764
152,152,1,-0.008620780141806117,15,0.037351
160,160,1,-0.011596620765271903,15,0.037427
325,325,1,-0.009726630906494282,15,0.038989
351,351,1,-0.0129199023227623,15,0.039235
380,380,1,-0.008433113586599372,15,0.03951
408,408,1,-0.008829603603042302,15,0.039775
536,536,1,-0.01595587885483951,15,0.040987
579,579,1,-0.015232935895315824,15,0.041394
656,656,1,-0.010310265085402448,15,0.042123
706,706,1,-0.009019183573523049,15,0.042596
743,743,1,-0.014666607494552397,15,0.042947
747,747,1,-0.07640417832554114,15,0.042985
771,771,1,-0.012699677336226567,15,0.043212
779,780,2,-0.03650547295081963,15,0.043288
808,809,2,-0.030198686126371332,15,0.043562
817,817,1,-0.014920320285550015,15,0.043647
852,853,2,-0.052417161024330916,15,0.043979
879,880,2,-0.050908016988892246,15,0.044235
914,914,1,-0.009034509118717615,15,0.044566
950,950,1,-0.013482865542377098,15,0.044907
959,960,2,-0.048366454814947335,15,0.044992
979,980,2,-0.04064414159379942,15,0.045181
988,988,1,-0.01710630915824457,15,0.045267
1009,1010,2,-0.07542270562799702,15,0.045465
1067,1067,1,-0.0076934419106803875,15,0.046015
1074,1075,2,-0.05974675031624205,15,0.046081
1116,1116,1,-0.03644417077004139,15,0.046479
1121,1121,1,-0.018541492100425605,15,0.046526
1167,1167,1,-0.015529849351166358,15,0.046962
1182,1182,1,-0.03294758962400704,15,0.047104
1203,1203,1,-0.01176569985781678,15,0.047302
1264,1264,1,-0.009331580507257534,15,0.04788
1268,1268,1,-0.027762404312835484,15,0.047918
1318,1318,1,-0.015681428286872114,15,0.048391
1336,1336,1,-0.015143533844513595,15,0.048562
109,109,1,-0.009861960866562214,16,0.036944
207,207,1,-0.010306719118314822,16,0.037872
404,404,1,-0.012265820758190271,16,0.039737
453,453,1,-0.01310487174025965,16,0.040201
550,550,1,-0.01415480804086644,16,0.041119
615,615,1,-0.015184870077206591,16,0.041735
694,694,1,-0.013946085617428716,16,0.042483
700,700,1,-0.030951357878338137,16,0.04254
789,790,2,-0.032067893070024334,16,0.043382
856,856,1,-0.010698800212234238,16,0.044017
863,864,2,-0.0821478830234681,16,0.044083
889,889,1,-0.01273438913402447,16,0.044329
900,901,2,-0.07895894095200118,16,0.044433
919,919,1,-0.022475703102667555,16,0.044613
937,937,1,-0.0369003368766998,16,0.044784
939,939,1,-0.024927981381214104,16,0.044803
954,954,1,-0.01784146578438256,16,0.044945
969,969,1,-0.012469163360859126,16,0.045087
1001,1001,1,-0.011625993739107221,16,0.04539
1004,1005,2,-0.058032809010599096,16,0.045418
1009,1009,1,-0.024889573238375873,16,0.045465
1049,1050,2,-0.04507648856137397,16,0.045844
1099,1099,1,-0.014746984348474768,16,0.046318
1127,1128,2,-0.03481046842690416,16,0.046583
1137,1137,1,-0.03326679496269891,16,0.046677
1153,1153,1,-0.017121142511622778,16,0.046829
1233,1233,1,-0.024318179001710225,16,0.047586
1292,1292,1,-0.013558305943059498,16,0.048145
1365,1365,1,-0.011189740843858959,16,0.048836
1386,1386,1,-0.010520449710123947,16,0.049035
1395,1395,1,-0.011463612104760133,16,0.04912
65,65,1,-0.011178599114975873,17,0.036527
123,123,1,-0.012384055621171175,17,0.037076
242,242,1,-0.010981164482387729,17,0.038203
268,268,1,-0.00797246361241677,17,0.038449
