M,m,b,Archivo
0.8963368073044602,-0.02701476862116136,90.77228409547618,0
0.8776343992369863,-0.022111304172647353,88.79450826471252,0
0.8637095222683229,-0.03220322580645148,95.01793225806443,0
0.8591060428732936,-0.03144273504273521,94.67694472934483,0
0.8482535058329076,0.0894000000000048,19.406199999996986,0
0.8453656276681574,-0.010217142857143254,82.40141333333358,0
0.8411256449550344,0.07748000000000134,25.986039999999136,0
0.8323491263236571,-0.01981568914956011,89.3427254398827,0
0.7966733210379645,-0.005959999999999612,80.80678222222194,0
0.7902069361186217,-0.010294545454545239,83.83921818181804,0
0.7615895357280016,-0.015879634146341436,90.88500719512193,0
0.7515262616568955,-0.008306785714285374,85.5368560714283,0
0.74510407619721,0.08944999999999932,11.481450000000521,0
0.7241919229372433,0.010642857142857209,76.63992857142853,0
0.717250154491028,-0.01610245614035142,97.71303964912322,0
0.7092569374455162,0.03576000000000193,56.91317999999848,0
0.6427386030500978,-0.13259701298701265,198.07727341991315,0
0.6288039884482567,-0.010665263157894633,99.04494064777322,0
0.6215499242056453,0.01915714285714236,73.6071142857147,0
0.6083313305348167,0.02546545454545463,69.67837454545449,0
0.5550277696375486,0.017738095238095344,80.01025714285704,0
0.5533481034603165,-0.007585454545454175,102.37577636363605,0
0.5019347751718789,-0.06631259029927745,158.54651162710684,0
0.46242312332465074,-0.003569786535304068,104.83318637110042,0
0.4513482723483238,0.02346428571428609,79.43974999999966,0
0.4006139331664212,-0.0024554334554335554,106.55243019943029,0
0.3924720809851385,0.006987692307692221,97.75846153846163,0
0.3793025131908146,0.11899999999999973,-14.47133333333305,0
0.29980481272211024,-0.01703571428571442,129.148392857143,0
0.3013824252652538,0.02346428571428609,88.26603571428534,0
0.27805095702505783,0.034071428571428836,78.88807142857118,0
0.2683945828023088,-0.000989705882353069,115.35020588235308,0
0.26347478827330084,0.04189285714285619,70.60060714285814,0
0.24627417747212782,0.0026057816956183938,112.51278774522508,0
0.23911005393150184,0.006169230769230869,108.62287692307684,0
0.21929608393132974,0.001365904365904357,114.50975380238539,0
0.21084171524853507,0.002646390374331648,113.05352205882343,0
0.16077312367926422,0.03399999999999994,78.55733333333339,0
0.1417257082947261,0.009639705882352995,108.89210294117639,0
0.11179586973030933,0.002102043692741349,119.7306550387597,0
0.11042886660265698,0.025607142857143314,89.93299999999942,0
0.10661047599559621,0.018000000000000693,99.64549999999912,0
0.10141860959026656,-0.010738705738705568,137.10044485144465,0
0.06392028239651108,0.0020210777126099854,122.50346847507329,0
0.058919175504497635,-0.003629499945289413,130.2779409125725,0
0.05253907704048907,0.012099999999995252,108.78890000000655,0
0.03833274603160835,0.004731928098270005,119.30781136514673,0
0.014197633633848097,-0.0008295558608058863,129.15568166208794,0
0.9739701147572223,-0.018185797133165576,34.35432902943429,1
0.9618136337155884,-0.029760178683334183,36.90989556038343,1
0.9426155702286617,-0.008516483516483556,27.411742857142876,1
0.9365606237140086,-0.015112857142857055,33.90168666666662,1
0.9304039457040811,-0.025968779366700702,39.97977841675178,1
0.9216865465561102,-0.011919999999999932,31.72111999999996,1
0.907286807807723,-0.028258496070010547,42.69588225157336,1
0.8925351162423748,-0.010435686274509852,31.394680392156896,1
0.8691817042212957,-0.023571127819548936,41.1763790977444,1
0.8479552746856743,-0.03775166666666686,52.103282777777906,1
0.7879436756978272,0.10728000000000013,-45.62736000000008,1
0.7712383005967633,0.005959999999999967,26.49642545454547,1
0.7495983107421924,-0.00895518537723622,39.26319365223405,1
0.7375085616770936,-0.0183516526610644,46.741306274509775,1
0.7268307977099147,0.055351190476190686,-12.579608333333503,1
0.6819492385679102,-0.003725443548387099,38.044863991935486,1
0.6682529259900082,0.029800000000000906,12.65627999999922,1
0.617588717261092,-0.007333428165007014,49.79588165007103,1
0.5959718056226863,0.03192857142857212,15.780671428570798,1
0.5591130382892673,0.2682000000000001,-198.00726666666677,1
0.5495884786353007,0.17885000000000054,-116.63920000000047,1
0.537894350849045,-0.000523956043955854,47.544658681318495,1
0.5416897442177305,0.08939999999999766,-35.83556666666449,1
0.5403542082047295,0.008628461959496432,39.24293174603176,1
0.5382125969645329,-0.013634285714286013,60.74616380952409,1
0.4966985066280646,-0.007160481663930069,56.62975987958414,1
0.49789712493262295,0.004257142857143171,45.293714285713975,1
0.36455330591331675,-0.021709797482211263,77.82585648604268,1
0.3609695998865778,0.009031820728291286,46.41443551820731,1
0.23436080461625494,0.05165333333333328,8.409000000000049,1
0.2322634101815833,0.01300909090909101,49.878225454545344,1
0.1911253762375268,0.10730000000000077,-49.86550000000082,1
0.18849869637138986,0.0025913043478260718,64.17676086956523,1
0.11992988543740335,0.002694680851063878,66.64123617021272,1
0.11202411684633425,-0.005960000000000322,76.71706000000036,1
0.11262292254836677,0.015170909090909903,52.156983636362696,1
0.11303600606450587,0.005866599190283462,63.418921457489795,1
0.11669890799213772,-0.015691640866873583,89.44671159270789,1
0.11308048754135415,-0.008856965944272441,81.45342868937047,1
0.08392328051513394,-0.01191999999999942,86.36242666666593,1
0.08714879029462405,0.010354561403508784,58.53070140350874,1
0.08805175560308061,0.00017183537263633012,71.51379896180933,1
0.08058528087410222,0.0032137254901964947,67.93987450980339,1
0.07459142065682538,0.00219578947368403,69.35540526315812,1
0.07416246484429631,0.010479120879121128,58.329612087911755,1
0.04939217461890319,0.006007114624505943,65.36219367588932,1
0.029963370115040338,-0.009438805368789507,87.36504730175517,1
0.032540897768951464,0.00686303030303067,64.07258787878735,1
0.017111164501678076,0.02554285714285699,37.98852857142879,1
0.01065751879988707,0.0004561224489794989,74.53245102040829,1
0.01032505266945211,-0.004846075663467227,82.48189728966724,1
0.01133665669009338,-0.004584615384615631,82.09078205128242,1
0.9722258060471786,-0.030227351778656153,34.13505032938077,2
0.9696383795635661,-0.022001807110862272,32.03815285974244,2
0.9647290759887345,0.0014190476190476115,22.3249380952381,2
0.9623515411115756,-0.03108535714285715,37.380305459183674,2
0.9569325625331118,-0.020379255571360867,32.541964675201534,2
0.9469320496319217,0.044700000000000115,-0.7558714285714885,2
0.9411500998153395,-0.021151447947214085,33.93456363636364,2
0.9381339281978818,-0.019140196078431447,32.932745098039256,2
0.9225969959651835,-0.011612456140351002,28.98703035087727,2
0.9174957967033885,-0.02186316822712173,36.04029497130777,2
0.9060240265232855,-0.006549450549450449,27.014453846153785,2
0.9031407180425098,-0.00921090909090904,29.15659454545451,2
0.8953746631338984,0.14900000000000027,-74.79600000000018,2
0.8857716162299434,-0.024381818181818265,41.07770750988148,2
0.8805230833860536,0.07748000000000099,-29.017240000000683,2
0.800839467951915,-0.011142608695652107,38.105514202898505,2
0.7905972599611857,-0.01995935201067279,44.97391581348073,2
0.7756704250481589,0.010653571428571337,21.68852857142864,2
0.7189470142349559,-0.004151026392961915,35.28279765395898,2
0.6147176662429307,0.015718681318681378,24.966430769230723,2
0.6086797293025334,-0.004977582417582513,42.22724571428579,2
0.5925194239236837,0.012070238095237839,28.589300000000215,2
0.5803580275906951,0.14900000000000085,-88.36363333333406,2
0.565053890978713,0.07665142857142798,-25.93378761904711,2
0.5313415074431836,0.017338181818181978,26.92102727272713,2
0.5174678169346335,0.00913714285714295,34.37602666666658,2
0.5126110671552313,-0.0035476190476192394,46.01692857142874,2
0.505702660034356,-0.007946666666666742,50.25434666666674,2
0.48894196183780375,0.0002091228070175674,44.067548421052614,2
0.48724057660903397,0.03476666666666689,11.758144444444241,2
0.45925615772170403,-0.0051085714285719055,50.79605523809569,2
0.4085659220814918,0.0013098901098901401,47.37290109890107,2
0.4018617672442374,0.0014922058823528645,47.66852970588243,2
0.4022834506242175,0.011920000000000645,37.45673999999937,2
0.3999697730453163,-0.041720000000000125,90.48882000000012,2
0.3918923075107469,0.0063857142857138656,43.55680000000042,2
0.3818553134681746,-0.0032137254901962874,53.98018039215708,2
0.34362408006726236,0.031079642857143142,21.16536011904733,2
0.3299765933028086,0.08940000000000124,-37.69250000000128,2
0.33316234427435476,-0.02128571428571399,77.25887142857113,2
0.3343881340974911,-0.005083529411764697,60.455114705882345,2
0.32175732479251484,0.0228466666666666,32.041917777777854,2
0.32216400242881943,0.08944999999999935,-39.28563333333263,2
0.3091771482711243,0.013850441176470486,43.047191176470704,2
0.3077534975855036,0.008514285714285665,48.97329523809529,2
0.30048467371735055,0.14900000000000088,-106.11300000000097,2
0.2594461046674351,0.024560439560439712,32.97810879120862,2
0.25777024101364415,0.025557142857142674,31.88062380952402,2
0.2572288389304771,0.059599999999999625,-6.411933333332904,2
0.2481167739671256,0.05323571428571403,0.9366642857145777,2
0.24339314796912395,0.0715500000000006,-19.88160000000068,2
0.24408564981248043,0.027813333333333533,29.86357555555532,2
0.22990153018818277,-0.00031481392557021514,62.63194969987993,2
0.15194972749463057,0.01442245989304799,49.57753368983974,2
0.14040409305588447,0.010489053092501211,54.651309140667955,2
0.141594279807904,-0.004531617647058547,73.58513382352906,2
0.13845753110725356,-0.01120484848484812,82.1619187878783,2
0.1410692892910531,-0.012072619047618699,83.33961190476145,2
0.11674590360975369,0.003973333333334728,63.78044888888709,2
0.10190748033769738,0.0732228571428558,-25.876960952379207,2
0.09624983473840841,0.008514285714286175,58.64662380952322,2
0.0954769501695374,0.0536400000000029,-0.5603000000038065,2
0.09242334192910828,0.05960000000000318,-8.318233333337503,2
0.060627556360230817,0.005972413793103378,63.67422290640404,2
0.05836080629358699,-0.014905000000000262,91.85975000000036,2
0.054462681874368195,0.010037894736842023,58.22400736842117,2
0.042576900569797,0.03575999999999767,23.26202000000319,2
0.042341949271258957,0.024381818181817567,39.03326363636449,2
0.040682824563671935,0.029817857142856796,31.45862142857191,2
0.036067768545372664,0.033050909090909325,27.0331745454542,2
0.030920965155310953,0.03916571428571436,18.475388571428475,2
0.03487198574331469,-0.015893333333332774,96.12643111111034,2
0.034950836107790255,-0.002047446201711059,76.59798950825322,2
0.0312676626146373,-0.010642857142856395,89.44437238095128,2
0.030176175179845235,0.021130909090909585,42.35525090909018,2
0.027171889654980356,0.004376223776223464,67.54293333333379,2
0.010061404738903773,-0.005064822134387778,82.52367786561328,2
0.9759043949452185,-0.023455526441822222,31.613866617004703,3
0.9625505046239409,-0.02816868131868123,33.876798901098866,3
0.9582912044476497,-0.0290418040873855,35.366507470049335,3
0.9508561319909086,0.1132399999999994,-29.65505999999972,3
0.9445851687029995,-0.026357132874062827,35.06917723689336,3
0.9223181733593339,0.007095238095238055,14.931400000000028,3
0.915768168916724,-0.020213986013985892,32.090990209790135,3
0.9108379243824319,-0.03956921739130433,44.81154904347825,3
0.9074701098664694,0.0536399999999997,-16.4479999999998,3
0.8867415783380315,-0.021808261328725046,35.83494003616233,3
0.8622332638249979,0.035759999999999806,-5.421899999999859,3
0.856812577586065,-0.0031582905982905788,23.568455042735035,3
0.8154930116014494,0.019372500000000063,10.242438333333286,3
0.7955140205549881,-0.019030175438596475,40.72207473684209,3
0.7395647630525511,0.13112,-75.49887999999999,3
0.7345152732223253,0.009030303030302979,22.42717090909095,3
0.7276002376957309,0.059599999999999625,-18.254966666666366,3
0.6907660260817423,0.002826877470355715,30.430131225296446,3
0.6850306125606669,-0.030216783216783148,58.35508997668992,3
0.6369334940379088,-0.007722086956521715,41.092133333333315,3
0.5790799944861118,0.0037695726495727265,35.824326324786256,3
0.577763351605605,-0.003821129032258077,42.804799677419375,3
0.56867569116086,0.05364000000000076,-9.955760000000716,3
0.5556164177698444,0.007710489510489275,33.30125314685337,3
0.5500867528251319,0.017880000000000257,23.70035999999976,3
0.5125315444423774,0.08939999999999769,-42.10379999999778,3
0.5042805009330834,-0.03476591133004918,77.38783940886691,3
0.4881632127084239,-0.004069565217391477,47.83719746376828,3
0.4818224250680526,0.02308725296442664,20.43807875494097,3
0.4032668047457215,0.011920000000000644,35.44811999999933,3
0.36494741717694645,-0.005228070175438439,55.539449707602174,3
0.33168590972721135,0.08940000000000121,-43.22556666666795,3
0.2549703357997465,-0.01274869230769219,70.28997307692295,3
0.21508762074135404,-0.0005825158371040658,61.887849435897415,3
0.21577052402315197,0.0017028571428562202,59.38609904762011,3
0.2112780138115541,0.011009700722394178,49.62427846577232,3
0.1615423841195971,-0.012677638009049684,81.59117424736037,3
0.15171019559274582,0.1490499999999954,-116.2160333333277,3
0.1509701167867435,0.005727792207792286,59.70706097784558,3
0.12040447559556429,-0.00187552447552403,70.7591272727267,3
0.123111943570644,0.021285714285714248,41.27028571428575,3
0.10877423682177616,0.06558000000000137,-14.88998000000177,3
0.10674272905909997,0.05959999999999607,-7.245433333328279,3
0.08705154010077248,0.014190476190476952,52.21630952380855,3
0.08666839511187727,0.009824175824175881,57.90969230769224,3
0.07994364332501101,-0.0017868892310183764,73.27728828025798,3
0.0795634111802144,0.0007888235294114944,69.9597470588239,3
0.07008588935317654,0.03575999999999767,22.59440000000319,3
0.034590593570118844,0.017879999999999542,48.90800000000063,3
0.02724040252667931,-0.0067625427204374535,82.94979473684211,3
0.017441391719476704,0.02483333333333373,37.982988888888315,3
0.01912946355544739,-0.0021668917018283457,76.9604793811532,3
0.0165967270814678,0.0006150670794633972,72.89845565875468,3
0.9892299722092821,-0.016094769230769225,30.61264123076923,4
0.9876396361299293,-0.03159093665078043,32.93817671250461,4
0.9813920068117606,-0.04388727272727294,36.6749636363637,4
0.9715772523257082,-0.026950201173790888,32.36719869735814,4
0.9582530631742068,-0.029183313325330112,33.4410176662665,4
0.9559783990984679,-0.0032509090909090725,20.751069090909077,4
0.949724475388187,-0.0014190476190479896,20.448022619047805,4
0.9426479542830851,-0.0256816742081448,33.22111983408749,4
0.9347794102265877,-0.013468051948051991,27.068927099567123,4
0.9277112614393433,-0.010429999999999936,25.713376451612863,4
0.9192360787552365,0.07747999999999958,-28.27263999999974,4
0.8901883179454153,-0.012575645530939582,30.590049671504925,4
0.8892920673596455,0.023839999999999865,6.9989400000000845,4
0.8769987360389218,-0.045446612244897974,52.284178693877564,4
0.832335430968831,-0.02276796148375097,39.78769632344897,4
0.8227086276507704,-0.032419780219780314,47.37440329670337,4
0.812422347316629,-0.02436588235294121,41.54099647058826,4
0.8086520722592637,0.09536000000000053,-51.49846000000041,4
0.7634909250589006,-0.020041318681318566,41.295206813186724,4
0.7420030254879634,0.018731428571428975,10.783456190475865,4
0.7268025195070699,0.11920000000000104,-69.59073333333417,4
0.720304930321876,0.08939999999999944,-45.581866666666215,4
0.7174699002990151,-0.0037980392156862527,29.83024705882351,4
0.7151347654812127,-0.014809696969696879,38.93111393939386,4
0.6435350383859344,0.0017028571428562202,33.56347619047697,4
0.6322076033128838,0.05363999999999865,-9.25277999999885,4
0.6114938457450788,0.049397142857142334,-4.698139047618604,4
0.6112838092244346,0.0020839160839159205,35.95040512820527,4
0.6071200601691396,0.006876923076923055,31.964846153846175,4
0.5899708707089181,0.02597500000000009,15.699184999999925,4
0.5523666560322529,0.008243653250773978,32.91945610595117,4
0.4745695744708542,-0.0020454944528693303,46.10278015005188,4
0.3650100450233273,0.010479120879120802,40.9133780219781,4
0.3590474375953089,0.001704155844155804,49.90861393939398,4
