DIFF1,DIFF2,DIFF3,DIFF4,DIFF5,DIFF6,DIFF7,DIFF8,DIFF9,DIFF10,DIFF11,DIFF12,DIFF13,DIFF14,DIFF15,DIFF16,DIFF17,DIFF18,DIFF19,DIFF20,DIFF21,DIFF22,DIFF23,DIFF24,DIFF25,DIFF26,DIFF27,DIFF28,DIFF29,DIFF30,DIFF31,DIFF32,DIFF33,DIFF34,DIFF35,DIFF36,DIFF37,DIFF38,DIFF39,DIFF40,DIFF41,DIFF42,DIFF43,DIFF44,DIFF45,DIFF46,DIFF47,DIFF48,DIFF49,DIFF50
19,19,41,41,41,23,88,9,150,5,39,87,13,153,2,57,65,2,29,35,70,12,15,83,17,30,67,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,17,17,17,42,77,46,167,23,106,109,46,34,28,58,51,19,14,39,48,137,61,86,102,16,20,43,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,16,16,16,31,2,2,81,8,38,4,2,10,9,18,27,4,86,54,40,188,15,30,66,86,69,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,31,31,31,11,23,283,21,18,9,3,42,33,31,91,76,41,46,26,30,89,41,72,160,38,51,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,9,9,9,2,4,9,52,45,32,58,1,3,40,28,26,26,7,38,63,50,80,8,63,58,131,18,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,21,21,21,62,32,32,76,67,8,4,95,15,47,66,62,2,132,75,34,53,43,101,56,92,76,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,11,11,11,20,8,2,6,26,25,71,78,18,5,39,25,62,24,34,89,8,79,2,25,46,22,163,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,21,21,21,28,43,26,8,51,47,301,58,61,65,255,5,1,83,68,86,72,54,122,49,95,140,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,34,34,34,23,21,11,21,67,6,38,48,29,7,56,58,147,27,29,74,24,5,28,60,42,62,186,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,22,22,22,47,16,45,2,82,25,5,55,44,11,66,57,66,44,103,49,60,54,55,116,20,18,21,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,26,26,26,4,45,20,54,103,50,77,26,34,12,18,232,2,4,18,2,66,107,6,47,73,129,45,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,2,2,2,6,12,26,33,60,80,65,71,4,4,13,79,23,16,23,48,25,46,58,89,18,58,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,8,8,8,16,85,3,29,1,87,13,27,23,148,82,41,75,12,35,40,56,5,73,11,61,104,106,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,134,10,10,10,45,7,35,82,102,109,33,65,97,103,27,2,39,10,8,102,9,83,32,94,29,98,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,23,23,23,22,73,65,14,32,4,44,76,18,54,2,2,37,88,72,75,65,58,41,14,125,65,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,2,2,2,31,39,4,81,29,3,2,34,44,27,41,43,27,155,14,73,8,61,73,26,62,110,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,26,26,26,4,49,41,2,26,58,26,27,32,38,68,25,65,90,45,57,25,6,5,113,130,23,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,33,33,33,12,3,22,21,2,4,45,30,7,22,30,65,5,93,44,69,59,74,51,72,133,28,47,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,4,4,4,19,21,23,3,4,71,33,21,25,34,106,44,22,57,68,30,6,17,34,30,2,61,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,25,25,25,35,106,99,48,25,83,14,68,59,25,86,74,58,65,13,25,19,26,87,4,123,33,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,66,66,66,25,22,15,71,39,218,20,25,17,36,25,5,4,61,15,158,58,24,18,69,59,24,67,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,59,59,59,70,111,17,102,106,38,13,132,6,2,50,8,70,30,36,9,37,64,78,9,29,96,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,73,73,73,20,5,66,41,38,5,46,128,20,305,64,60,4,12,45,41,52,55,6,50,74,6,42,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,23,23,23,20,4,36,11,9,77,2,30,194,24,60,134,35,7,39,144,56,32,8,26,76,66,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,62,62,62,73,17,9,55,32,65,42,43,19,12,20,33,4,49,61,4,80,55,132,41,34,27,17,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,4,4,5,15,100,4,8,13,1,29,24,48,2,61,77,38,70,80,2,15,34,103,104,3,51,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,13,13,13,38,3,92,14,25,33,95,25,21,35,40,22,25,236,112,61,61,20,46,28,89,108,61,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,7,7,7,10,89,26,11,47,44,47,16,62,14,17,36,93,15,62,9,82,61,62,80,59,33,66,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,84,84,84,22,12,31,5,6,2,30,12,7,40,10,31,27,102,84,43,75,2,75,53,84,17,49,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,8,8,8,105,9,15,36,25,26,58,3,3,47,171,61,29,3,37,17,26,71,120,85,3,7,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,22,22,22,10,4,5,45,50,45,48,153,63,41,78,53,14,35,27,57,31,25,31,73,77,131,58,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,2,2,2,55,32,37,22,41,33,55,34,46,10,25,39,86,63,63,38,29,19,45,89,10,3,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,25,25,25,24,6,37,75,39,14,26,10,29,57,25,49,46,34,35,12,9,124,32,3,52,93,42,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,2,2,2,7,65,4,113,87,20,71,33,57,58,50,17,7,106,40,137,49,23,7,20,84,9,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,23,23,23,23,11,100,86,109,13,27,3,6,18,5,29,132,5,70,188,10,28,20,121,3,75,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66,42,42,42,48,2,61,27,4,46,65,15,21,91,65,63,24,18,48,89,58,49,64,85,48,80,76,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,59,31,31,31,6,59,82,67,3,2,76,18,59,28,51,20,83,2,40,50,49,18,94,32,6,274,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,8,8,8,56,104,6,19,58,42,34,61,2,42,27,38,27,55,30,53,15,65,46,90,81,59,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,3,3,3,4,8,12,5,4,1,27,29,28,23,76,37,44,37,63,8,61,77,28,34,29,159,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,2,2,2,26,109,36,23,71,95,30,44,9,39,26,25,4,5,34,72,15,34,17,26,29,32,53,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,62,62,62,2,65,48,8,83,47,21,34,31,255,62,2,16,78,89,24,41,43,102,15,90,20,34,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,20,20,20,16,22,59,18,218,30,68,4,40,56,16,19,12,61,86,60,80,30,23,123,10,29,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,28,28,28,45,8,4,45,38,58,25,23,70,66,7,4,10,3,74,66,43,45,41,145,76,87,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,84,23,23,23,81,7,10,10,5,48,132,97,47,18,5,41,88,14,49,25,79,13,160,54,12,47,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,47,47,47,88,36,20,57,77,55,128,18,5,13,58,26,155,35,2,56,54,106,63,30,100,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,4,4,4,77,42,4,26,65,26,30,44,65,82,57,2,90,39,48,9,5,21,34,16,98,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6,6,6,2,21,35,5,13,71,43,32,7,27,232,62,93,54,40,65,54,83,20,86,2,21,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,16,16,16,23,60,8,51,33,27,29,7,11,2,79,1,57,26,102,8,107,94,25,38,53,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,45,45,45,4,41,35,67,44,65,25,25,12,41,41,147,65,38,75,25,46,86,49,58,67,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,22,22,22,32,20,72,82,2,76,16,59,4,68,2,66,61,75,73,29,5,30,60,92,20,107,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,31,31,31,8,4,214,103,26,34,12,17,148,30,2,2,30,34,57,27,83,72,116,46,69,69,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,4,4,4,43,117,3,60,45,27,3,6,103,106,43,23,12,68,69,6,58,8,47,95,51,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,12,12,12,21,65,32,1,33,30,153,4,131,86,25,75,7,29,30,19,61,101,89,42,30,43,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,19,19,19,16,24,73,102,14,21,34,15,54,98,65,39,49,103,25,58,6,2,84,20,99,12,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,35,35,35,45,68,9,32,20,68,10,194,27,25,44,37,38,18,158,37,74,122,11,73,76,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,25,25,25,12,61,11,29,13,25,33,9,38,50,74,27,236,23,9,52,17,28,94,18,22,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,70,70,70,13,20,19,26,46,132,3,9,22,64,5,65,15,35,41,56,26,55,14,61,140,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,20,20,20,72,44,6,2,2,128,15,24,34,60,8,5,102,8,37,36,24,6,26,29,62,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,9,9,9,7,23,150,4,42,30,18,21,25,20,60,22,3,72,105,80,64,58,113,125,18,132,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,11,11,11,73,34,2,25,1,43,61,62,36,2,61,58,35,14,4,2,55,73,72,62,129,29,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,73,73,73,39,13,19,39,95,29,29,2,2,40,72,4,63,45,80,15,32,32,5,123,58,186,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,5,5,5,49,41,146,106,47,25,44,4,35,17,33,70,34,44,61,44,55,41,23,5,104,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,38,38,38,3,263,81,38,30,16,34,3,181,10,61,4,106,68,9,44,15,73,4,133,17,45,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,10,10,10,21,112,21,9,39,12,4,63,87,171,22,94,5,13,43,36,20,5,69,2,78,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22,22,22,106,19,52,32,19,3,23,46,232,13,36,35,18,15,17,75,61,51,9,123,65,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,105,105,105,22,76,76,8,48,153,97,29,24,78,31,4,2,36,57,26,2,34,28,59,110,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,10,10,10,111,2,6,25,55,34,18,141,12,25,61,77,55,45,38,31,71,87,50,29,23,8,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,55,55,55,5,47,8,47,26,10,44,170,48,25,53,25,37,2,12,29,25,18,26,74,28,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,24,24,24,4,10,21,6,71,33,32,57,35,50,39,93,5,39,137,9,19,78,41,152,94,42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,7,7,7,17,3,2,23,27,3,7,6,14,5,49,27,78,61,188,49,53,6,103,76,61,29,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,23,23,23,15,2,54,2,65,15,25,21,40,65,17,29,61,70,89,10,67,8,28,34,33,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,48,48,48,3,28,33,50,76,18,59,59,47,51,29,14,3,112,50,58,23,132,80,104,24,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,6,6,6,89,43,29,41,34,61,17,2,41,27,63,86,14,62,53,53,28,34,53,89,96,52,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,56,56,56,12,1,66,39,27,29,6,28,10,76,20,46,35,61,8,131,49,46,4,59,6,67,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,4,4,4,9,23,11,87,30,44,4,9,57,26,38,7,39,21,72,25,18,62,11,84,66,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,26,26,26,4,11,5,109,21,34,15,31,58,35,37,132,54,37,24,49,65,75,85,3,27,113,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2,2,2,32,8,14,4,68,4,194,40,18,26,25,24,26,27,60,15,77,33,73,77,3,28,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,16,16,16,6,28,31,3,25,23,9,48,91,16,2,83,38,63,66,61,34,120,89,10,108,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,45,45,45,37,21,50,58,132,97,9,21,28,7,19,27,75,35,25,15,43,31,3,52,33,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,81,81,81,28,24,2,4,128,18,24,47,42,5,4,44,34,40,56,41,30,45,20,84,17,17,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,88,88,88,11,12,21,71,30,44,21,5,23,58,41,4,68,70,9,80,45,32,121,3,7,51,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,77,77,77,2,40,3,83,43,32,62,65,39,57,26,16,29,48,65,43,13,7,85,48,131,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55,2,2,2,59,140,48,218,29,7,2,7,255,2,2,12,103,40,8,79,106,20,32,6,3,66,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,23,23,23,104,113,71,37,25,25,4,11,70,229,62,10,18,30,25,54,21,64,90,81,93,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,4,4,4,8,31,102,4,16,59,3,12,56,79,1,88,23,63,29,5,83,94,34,29,9,65,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,32,32,32,109,4,41,38,12,17,63,4,66,41,5,155,35,34,27,46,94,46,26,29,75,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,8,8,8,65,30,11,5,3,6,46,148,18,2,147,139,8,89,6,6,86,28,15,90,80,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,43,43,43,22,11,55,77,153,4,29,12,13,2,66,90,72,86,19,107,30,17,123,10,274,42,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,56,21,21,21,8,9,4,65,34,15,131,90,82,43,2,93,14,74,58,46,72,102,145,63,12,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,16,16,16,7,22,14,13,10,194,10,131,27,25,23,57,35,49,37,5,8,46,7,76,44,51,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,45,45,45,36,2,11,33,33,50,170,66,2,65,75,65,8,2,52,83,101,23,45,12,159,70,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,12,12,12,42,9,5,44,3,9,57,54,41,44,39,61,44,48,56,58,2,41,30,100,32,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,13,13,13,21,30,36,2,15,9,6,27,68,74,37,134,68,40,36,61,122,160,16,98,47,73,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,72,72,72,60,16,45,26,18,24,21,38,30,5,27,30,13,102,80,6,28,63,86,2,20,38,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,7,7,7,41,2,22,45,61,21,59,22,106,8,65,12,15,75,2,74,113,34,38,53,29,45,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,88,73,73,73,20,2,75,33,29,62,2,34,86,60,5,7,36,73,15,17,55,20,58,67,10,53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,39,39,39,4,281,113,14,44,2,28,25,98,61,22,49,45,57,44,26,6,25,92,20,87,34,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,36,36,36,117,9,86,20,34,4,9,36,25,72,58,38,2,69,44,24,58,49,46,69,47,264,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,49,49,49,65,78,27,13,4,3,31,2,50,33,4,236,39,30,36,21,73,60,95,51,70,141,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,3,3,24,34,67,46,23,63,40,35,30,61,70,15,61,113,75,41,32,116,42,30,38,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,21,21,21,68,32,19,2,97,46,48,181,33,22,4,102,70,25,26,55,41,47,20,99,21,52,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,106,106,106,61,2,5,42,18,29,21,87,60,36,94,3,112,158,31,25,73,89,63,76,47,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,22,22,22,20,26,23,1,44,131,47,232,20,31,200,35,56,9,29,5,13,84,73,22,3,89,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,111,111,111,44,11,8,95,32,10,5,24,2,48,35,63,62,41,9,55,5,11,18,140,107,39,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,5,5,5,23,45,18,47,7,170,65,12,40,11,4,3,61,37,49,15,51,94,61,62,69,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,4,4,4,34,20,45,30,25,57,7,48,17,53,77,34,21,105,10,20,34,14,29,18,15,64,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,17,17,17,13,26,10,39,59,6,11,35,10,39,25,106,37,4,58,61,79,26,125,129,43,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,15,15,15,41,3,57,19,17,21,12,14,171,49,93,5,27,131,53,2,5,113,62,58,12,26,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,3,3,3,263,35,26,48,6,59,4,40,13,17,27,18,63,80,131,71,18,72,123,104,45,23,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,89,89,89,112,65,5,55,4,2,148,47,78,29,29,2,35,61,25,25,78,5,5,17,18,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,12,12,12,3,4,110,26,15,28,12,41,25,63,14,55,40,173,49,19,6,23,133,5,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,9,9,9,16,41,51,71,194,9,90,10,25,20,86,37,70,9,15,53,8,4,2,70,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,4,4,4,76,22,67,27,50,31,86,57,50,4,46,5,48,43,61,67,98,69,123,65,132,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,32,32,32,2,23,82,65,9,40,44,58,5,33,7,78,40,17,15,23,33,9,59,110,29,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,6,6,6,47,99,103,205,9,48,52,18,65,37,132,61,30,57,41,28,34,28,29,23,186,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,37,37,37,10,15,60,76,24,21,13,91,51,25,24,3,6,38,80,49,46,50,74,28,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,28,28,28,3,17,1,34,21,47,54,28,27,2,83,14,56,12,43,18,62,26,152,94,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,11,11,11,2,66,102,27,62,5,27,42,76,19,27,35,34,181,13,65,75,41,76,61,11,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,2,2,2,28,106,32,30,2,65,38,23,26,4,44,39,89,25,63,77,33,103,34,33,19,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,29,29,29,43,36,29,21,4,7,22,39,17,41,4,54,86,137,54,24,120,28,104,24,85,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,30,30,30,1,9,26,68,3,11,34,255,35,26,16,26,74,188,5,34,31,80,89,96,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,104,104,104,23,100,2,25,63,12,25,70,26,2,12,38,49,89,46,43,45,53,59,6,50,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,8,8,8,11,92,4,132,46,4,36,56,16,62,10,75,2,50,6,30,47,4,84,66,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,35,35,35,8,26,25,128,29,148,2,66,7,1,14,34,48,53,107,45,32,11,3,27,34,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,109,109,109,28,31,21,30,131,12,35,18,5,5,72,27,40,40,46,13,7,85,77,3,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,65,65,65,21,15,18,43,10,90,181,13,58,147,155,40,102,8,5,106,20,73,10,59,47,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,22,22,22,24,5,84,29,170,86,87,82,57,66,139,29,75,72,83,21,64,89,52,46,49,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,8,8,8,12,37,11,25,57,44,232,110,2,2,90,103,73,24,58,4,94,3,84,74,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,7,7,7,40,37,11,16,6,52,24,55,229,23,58,18,57,54,61,78,46,20,3,33,59,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,36,36,36,140,4,38,12,21,13,12,27,79,75,34,23,69,4,6,94,21,121,48,17,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37,42,42,42,113,100,9,3,59,54,48,2,41,39,45,35,30,66,74,86,5,85,6,7,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,21,21,21,31,61,32,153,2,27,35,41,2,37,11,8,56,25,17,30,17,32,81,131,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,60,60,60,4,82,8,34,28,38,14,68,2,27,1,72,57,56,26,72,102,90,29,3,28,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,41,41,41,30,61,25,10,9,22,40,19,43,65,64,14,111,9,113,8,64,34,29,18,9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,20,20,20,11,6,47,33,31,34,47,10,25,5,61,35,25,65,24,101,46,26,90,93,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,4,4,4,9,12,6,3,40,25,41,106,65,22,134,8,158,8,21,2,23,15,10,9,17,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,77,77,77,22,36,23,15,48,36,10,86,44,58,30,44,9,25,41,122,41,123,10,75,51,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
