ti,tf,T,S,Archivo,Corriente
440,440,1,0.008784368816836668,50,-0.027854
481,481,1,0.010156861046399457,50,-0.028132
493,493,1,0.013627022283848766,50,-0.028213
553,554,2,0.043130015028440216,50,-0.02862
585,585,1,0.47509009452840995,50,-0.028837
618,618,1,0.012560786518660993,50,-0.029061
681,681,1,0.0060642392069678586,50,-0.029488
683,683,1,0.009100343613274275,50,-0.029501
691,691,1,0.008429176680395112,50,-0.029556
718,718,1,0.0061320955255278475,50,-0.029739
736,738,3,0.08021181606413896,50,-0.029861
803,803,1,0.012557719080517393,50,-0.030315
841,841,1,0.011581041042064366,50,-0.030573
868,868,1,0.00942612274471255,50,-0.030756
1000,1000,1,0.007318534731240223,50,-0.031651
1014,1014,1,0.013231695442724511,50,-0.031746
225,225,1,0.0056570795625783266,51,-0.026396
289,289,1,0.00726673552241397,51,-0.02683
363,363,1,0.009862382768705408,51,-0.027331
407,407,1,0.007920344314629013,51,-0.02763
418,419,2,0.01836856614598964,51,-0.027704
430,430,1,0.11895466329975254,51,-0.027786
467,467,1,0.024196873895047377,51,-0.028037
477,477,1,0.01398659541390973,51,-0.028104
503,503,1,0.009703365344308656,51,-0.028281
505,505,1,0.026088487452068265,51,-0.028294
555,555,1,0.03755630791734432,51,-0.028633
563,564,2,0.032575538063762344,51,-0.028688
591,591,1,0.011386258124909343,51,-0.028877
632,632,1,0.011456497758617568,51,-0.029155
641,642,2,0.2652643753486138,51,-0.029216
688,688,1,0.026277476747031847,51,-0.029535
707,707,1,0.009539352608150753,51,-0.029664
717,717,1,0.01216705310490962,51,-0.029732
770,770,1,0.010624750598653643,51,-0.030091
815,815,1,0.009538436800994532,51,-0.030396
859,859,1,0.00937686621725331,51,-0.030695
869,869,1,0.010229149658901981,51,-0.030763
982,982,1,0.006743088091185068,51,-0.031529
1001,1001,1,0.007918679210708435,51,-0.031658
97,97,1,0.008105681627740252,52,-0.025528
179,179,1,0.0068611451621856945,52,-0.026084
237,237,1,0.00959995516958101,52,-0.026477
405,405,1,0.027737079217989125,52,-0.027616
467,467,1,0.007635166907981467,52,-0.028037
515,516,2,0.30042131134341554,52,-0.028362
589,589,1,0.015150485466029706,52,-0.028864
631,631,1,0.00611539136322381,52,-0.029149
635,635,1,0.007930016529557382,52,-0.029176
653,653,1,0.014220547461620048,52,-0.029298
668,668,1,0.19630169511149564,52,-0.0294
710,710,1,0.012206719014367984,52,-0.029684
740,740,1,0.012254237930865886,52,-0.029888
756,756,1,0.018942954149251845,52,-0.029996
794,794,1,0.01282399471837481,52,-0.030254
984,984,1,0.008765857121903142,52,-0.031542
987,987,1,0.008511971129741225,52,-0.031563
1034,1034,1,0.009321701211508215,52,-0.031881
204,204,1,0.0111837630057669,53,-0.026253
314,314,1,0.00980580479127166,53,-0.026999
328,328,1,0.009168219437476338,53,-0.027094
363,363,1,0.011010375678244005,53,-0.027331
371,372,2,0.019373398273579173,53,-0.027386
451,452,2,0.14781418273011193,53,-0.027928
497,497,1,0.011170921576917348,53,-0.02824
522,522,1,0.007339773805240368,53,-0.02841
531,531,1,0.009908928754827517,53,-0.028471
535,536,2,0.055222237608883284,53,-0.028498
617,617,1,0.009690540350222765,53,-0.029054
619,620,2,0.3091652502075307,53,-0.029067
650,652,3,0.03595473906623137,53,-0.029278
698,698,1,0.03189129601503837,53,-0.029603
732,732,1,0.018871909635145623,53,-0.029834
748,748,1,0.02482646336983818,53,-0.029942
859,859,1,0.008549139199490408,53,-0.030695
1036,1036,1,0.009083768818055504,53,-0.031895
193,193,1,0.009027197882066212,54,-0.026179
254,254,1,0.011066273035255814,54,-0.026592
367,367,1,0.008259786373971983,54,-0.027359
373,373,1,0.01290844617294723,54,-0.027399
410,410,1,0.011195939514485803,54,-0.02765
456,456,1,0.004918925364958415,54,-0.027962
458,458,1,0.04947611951699163,54,-0.027976
463,464,2,0.11575680759804724,54,-0.028009
509,509,1,0.010036421406563356,54,-0.028321
522,522,1,0.01073780571922095,54,-0.02841
569,570,2,0.019426581858402348,54,-0.028728
577,577,1,0.010976740733644241,54,-0.028783
606,607,2,0.41423192462369907,54,-0.028979
757,757,1,0.008738231803214203,54,-0.030003
810,810,1,0.014607977552479556,54,-0.030362
824,824,1,0.008724335883651735,54,-0.030457
828,828,1,0.008702211738427001,54,-0.030485
845,845,1,0.012903497729541802,54,-0.0306
1032,1032,1,0.0076049807233674604,54,-0.031868
174,174,1,0.006658338374930434,55,-0.02605
223,223,1,0.010963383765446338,55,-0.026382
379,380,2,0.04998476855408604,55,-0.02744
408,408,1,0.0372074187403513,55,-0.027637
426,426,1,0.01617418709219709,55,-0.027759
481,482,2,0.039066266244521586,55,-0.028132
510,511,2,0.06057667683979667,55,-0.028328
566,566,1,0.01170457636344796,55,-0.028708
580,581,2,0.46911985764305547,55,-0.028803
666,666,1,0.009337245312871167,55,-0.029386
700,700,1,0.007794038105364942,55,-0.029617
716,716,1,0.009149936577919737,55,-0.029725
820,820,1,0.01040341770124642,55,-0.03043
828,828,1,0.016060124201429993,55,-0.030485
861,861,1,0.012440983912203274,55,-0.030708
946,946,1,0.004819092277310921,55,-0.031285
957,957,1,0.009531760447290205,55,-0.031359
288,288,1,0.005868300288322081,56,-0.026823
307,307,1,0.007560455419981044,56,-0.026952
329,329,1,0.014908597839253607,56,-0.027101
364,364,1,0.007114093535493304,56,-0.027338
371,371,1,0.005326538947652754,56,-0.027386
408,408,1,0.0193999964734638,56,-0.027637
445,446,2,0.02120989687986946,56,-0.027887
473,474,2,0.10927565502358952,56,-0.028077
507,508,2,0.08832323409534976,56,-0.028308
532,533,2,0.2308081856004875,56,-0.028477
598,598,1,0.009067855545539016,56,-0.028925
606,606,1,0.059028503616418426,56,-0.028979
634,635,2,0.09072643539169556,56,-0.029169
661,662,2,0.017546125262784984,56,-0.029352
692,692,1,0.010448721780364045,56,-0.029562
743,743,1,0.007508610902962953,56,-0.029908
814,814,1,0.007905789807134966,56,-0.03039
828,828,1,0.01007075584426298,56,-0.030485
900,900,1,0.006661299603974324,56,-0.030973
105,105,1,0.007931469853509843,57,-0.025582
170,170,1,0.006000798694714815,57,-0.026023
203,203,1,0.005176078970689113,57,-0.026246
216,216,1,0.010964442258417945,57,-0.026335
293,293,1,0.005686213733425205,57,-0.026857
324,324,1,0.008728604182347194,57,-0.027067
435,435,1,0.005205419800116767,57,-0.02782
489,490,2,0.3946334870647903,57,-0.028186
539,539,1,0.00800921051267689,57,-0.028525
552,552,1,0.00886536086879619,57,-0.028613
568,568,1,0.03963926550848129,57,-0.028721
596,596,1,0.025198561903688743,57,-0.028911
614,615,2,0.04734707074868105,57,-0.029033
631,631,1,0.10121844969187399,57,-0.029149
636,636,1,0.02631025332978021,57,-0.029183
682,682,1,0.006225745053659915,57,-0.029495
709,709,1,0.0050756848506248176,57,-0.029678
755,755,1,0.007680470621331259,57,-0.02999
758,758,1,0.0067745272336952045,57,-0.03001
789,789,1,0.009559649042441443,57,-0.03022
271,271,1,0.008895099958153463,58,-0.026708
316,316,1,0.009928140666702279,58,-0.027013
358,358,1,0.005856258530593628,58,-0.027297
385,385,1,0.008025263030987995,58,-0.027481
424,424,1,0.016847382705783898,58,-0.027745
436,436,1,0.01482016201961564,58,-0.027826
472,473,2,0.19506235609253286,58,-0.028071
476,476,1,0.06336412916911871,58,-0.028098
545,545,1,0.0070516563815077316,58,-0.028566
581,582,2,0.04837170433062632,58,-0.02881
614,614,1,0.034973387877958007,58,-0.029033
695,696,2,0.19838798237681388,58,-0.029583
855,855,1,0.009263613701418927,58,-0.030668
976,976,1,0.009413412365016027,58,-0.031488
978,978,1,0.007770057809641018,58,-0.031502
122,122,1,0.006396195263846716,59,-0.025697
217,217,1,0.009369642563229252,59,-0.026341
371,371,1,0.00766244249015588,59,-0.027386
400,400,1,0.006703981889393862,59,-0.027582
406,406,1,0.010839314440691444,59,-0.027623
444,444,1,0.007612270107707625,59,-0.027881
469,469,1,0.015451127925586311,59,-0.02805
489,489,1,0.01484455778230212,59,-0.028186
492,493,2,0.13617801719713246,59,-0.028206
540,540,1,0.012080033867640283,59,-0.028532
574,574,1,0.09258257594926311,59,-0.028762
586,586,1,0.049616127141660527,59,-0.028844
614,615,2,0.15087593258734977,59,-0.029033
643,643,1,0.010367990350491851,59,-0.02923
653,653,1,0.011851594252381803,59,-0.029298
695,696,2,0.02256893937492388,59,-0.029583
703,703,1,0.012506798272349129,59,-0.029637
710,710,1,0.015409787705862987,59,-0.029684
722,722,1,0.011681475401956853,59,-0.029766
726,726,1,0.07962456812504948,59,-0.029793
770,770,1,0.021053169306206043,59,-0.030091
894,894,1,0.010588651964382634,59,-0.030932
924,924,1,0.010652556935326185,59,-0.031136
1030,1030,1,0.007773499813712559,59,-0.031854
197,197,1,0.008302218266031072,60,-0.026206
255,255,1,0.007205428784422596,60,-0.026599
326,326,1,0.007197126279863325,60,-0.02708
365,365,1,0.008017499618299534,60,-0.027345
371,371,1,0.0072143611341553004,60,-0.027386
376,376,1,0.008002011152897504,60,-0.02742
386,386,1,0.011687836478679908,60,-0.027487
415,415,1,0.01627144884058246,60,-0.027684
438,438,1,0.011716809356659308,60,-0.02784
465,465,1,0.010468141300267797,60,-0.028023
501,501,1,0.04034945642500615,60,-0.028267
510,511,2,0.07735457812555152,60,-0.028328
555,555,1,0.011210957794389909,60,-0.028633
584,585,2,0.19393717334475763,60,-0.02883
629,629,1,0.008813308994970681,60,-0.029135
631,631,1,0.014464194003307118,60,-0.029149
635,635,1,0.017068575166252486,60,-0.029176
661,662,2,0.024835968992034885,60,-0.029352
665,666,2,0.08545432979764023,60,-0.029379
669,669,1,0.10664415370982117,60,-0.029406
739,739,1,0.0074840207563762196,60,-0.029881
803,803,1,0.01998965393414598,60,-0.030315
805,805,1,0.006878023811525913,60,-0.030329
847,847,1,0.011617608741838703,60,-0.030613
877,877,1,0.008444506016581754,60,-0.030817
138,138,1,0.0068003188703278095,61,-0.025806
279,279,1,0.006686078612442303,61,-0.026762
304,304,1,0.00966106489898072,61,-0.026931
374,374,1,0.005485956647211271,61,-0.027406
408,408,1,0.006652057133639477,61,-0.027637
420,421,2,0.05297743507032096,61,-0.027718
480,481,2,0.04700444556402683,61,-0.028125
490,490,1,0.01963535076253603,61,-0.028193
514,514,1,0.013824188002092563,61,-0.028355
565,565,1,0.014166718102929632,61,-0.028701
576,576,1,0.03270243147613827,61,-0.028776
580,580,1,0.03108917598888772,61,-0.028803
585,585,1,0.02760700000234262,61,-0.028837
617,618,2,0.10670465014506647,61,-0.029054
631,631,1,0.041596201710269676,61,-0.029149
665,666,2,0.07806128889051334,61,-0.029379
698,698,1,0.008151889532231116,61,-0.029603
709,710,2,0.11244324827818364,61,-0.029678
761,761,1,0.013716212708278164,61,-0.03003
782,782,1,0.013291257471446438,61,-0.030173
870,870,1,0.00936459590355232,61,-0.030769
1010,1010,1,0.010683643230235185,61,-0.031719
129,129,1,0.006959028368870149,62,-0.025745
210,210,1,0.010974843421861669,62,-0.026294
242,242,1,0.009081194477558147,62,-0.026511
307,307,1,0.009433421451022161,62,-0.026952
371,371,1,0.009332383335011685,62,-0.027386
430,430,1,0.039854445480203865,62,-0.027786
494,494,1,0.011970766455120407,62,-0.02822
512,512,1,0.010739828538992191,62,-0.028342
526,526,1,0.106028195035068,62,-0.028437
541,542,2,0.02968936967630109,62,-0.028538
548,548,1,0.33278714993190056,62,-0.028586
589,589,1,0.00936298730778995,62,-0.028864
618,618,1,0.007887470767298788,62,-0.029061
677,677,1,0.009693864634802929,62,-0.029461
700,701,2,0.07437896156894863,62,-0.029617
841,841,1,0.010761206314094718,62,-0.030573
175,175,1,0.009530600525700053,63,-0.026057
220,220,1,0.006445942146153072,63,-0.026362
315,315,1,0.008338447476360394,63,-0.027006
356,356,1,0.008753027122478302,63,-0.027284
362,362,1,0.008938610153995497,63,-0.027325
398,398,1,0.006910071773491927,63,-0.027569
400,400,1,0.011675415048478438,63,-0.027582
436,437,2,0.03341595678002893,63,-0.027826
466,466,1,0.01593020426348918,63,-0.02803
469,469,1,0.09454856153365004,63,-0.02805
512,513,2,0.03380977590160755,63,-0.028342
518,518,1,0.025559531979781613,63,-0.028382
570,570,1,0.014281520397588066,63,-0.028735
577,577,1,0.0926839280678794,63,-0.028783
605,606,2,0.08185261186037296,63,-0.028972
644,644,1,0.021214015831563016,63,-0.029237
648,648,1,0.17703391059634954,63,-0.029264
680,680,1,0.012421675616345218,63,-0.029481
736,736,1,0.013324270962925322,63,-0.029861
740,740,1,0.021934956588424148,63,-0.029888
815,815,1,0.010851990707772652,63,-0.030396
205,205,1,0.011691442961653226,64,-0.02626
262,262,1,0.009307322444455729,64,-0.026647
274,274,1,0.009184654645547435,64,-0.026728
352,352,1,0.008479651801272081,64,-0.027257
385,385,1,0.009850622915515028,64,-0.027481
434,434,1,0.04337225911179113,64,-0.027813
459,459,1,0.007591866192806218,64,-0.027982
473,474,2,0.05491573780536668,64,-0.028077
526,526,1,0.14199240842061522,64,-0.028437
531,531,1,0.006772226174755813,64,-0.028471
556,556,1,0.007264732941848151,64,-0.02864
582,583,2,0.30191485093754394,64,-0.028816
627,627,1,0.06990931646014875,64,-0.029122
659,659,1,0.008818027927416705,64,-0.029339
677,677,1,0.0255976462926073,64,-0.029461
723,723,1,0.0070270837995158875,64,-0.029773
735,735,1,0.01369952945699282,64,-0.029854
796,796,1,0.007447228897998204,64,-0.030268
847,847,1,0.006158370925741119,64,-0.030613
936,936,1,0.008293513383007989,64,-0.031217
1037,1037,1,0.007498596218045828,64,-0.031902
123,123,1,0.005711006955817888,65,-0.025704
138,138,1,0.007970290882120562,65,-0.025806
179,179,1,0.009305050943404822,65,-0.026084
342,342,1,0.013608854018956423,65,-0.027189
344,344,1,0.009157481269148837,65,-0.027203
385,385,1,0.006643317377813013,65,-0.027481
397,397,1,0.06578983113726464,65,-0.027562
400,401,2,0.0196351588541257,65,-0.027582
459,460,2,0.03408262505945908,65,-0.027982
516,516,1,0.008953877223761453,65,-0.028369
519,520,2,0.24405892912462435,65,-0.028389
543,543,1,0.1147413770081892,65,-0.028552
563,563,1,0.007964465383938135,65,-0.028688
599,599,1,0.0057304445091593825,65,-0.028932
619,619,1,0.008766711465324484,65,-0.029067
637,638,2,0.12031790724111158,65,-0.029189
711,711,1,0.009350328330268609,65,-0.029691
713,714,2,0.020646834479082,65,-0.029705
736,736,1,0.01157445739377716,65,-0.029861
777,777,1,0.01778403470889489,65,-0.030139
914,914,1,0.007887147757070667,65,-0.031068
950,950,1,0.010715600159261096,65,-0.031312
1032,1032,1,0.006084559816993962,65,-0.031868
312,312,1,0.008829150953710174,66,-0.026986
353,353,1,0.007971196405334946,66,-0.027264
387,387,1,0.008302804279308046,66,-0.027494
422,422,1,0.006872402067932354,66,-0.027731
426,426,1,0.01625346626542576,66,-0.027759
473,473,1,0.009310938750047959,66,-0.028077
480,480,1,0.009903569122845624,66,-0.028125
485,485,1,0.11048599721700453,66,-0.028159
555,556,2,0.36419900032819896,66,-0.028633
593,594,2,0.05670667794192963,66,-0.028891
604,604,1,0.012699983667155634,66,-0.028966
662,662,1,0.009707558757590329,66,-0.029359
679,679,1,0.05825068229598396,66,-0.029474
699,699,1,0.007653061707607267,66,-0.02961
736,736,1,0.010694238953706692,66,-0.029861
828,828,1,0.00501816295081603,66,-0.030485
892,892,1,0.006269653285665311,66,-0.030919
1018,1018,1,0.00692764750145225,66,-0.031773
293,293,1,0.00775308782516268,67,-0.026857
371,371,1,0.007040211637065225,67,-0.027386
384,384,1,0.008937089823277539,67,-0.027474
413,413,1,0.008045470705996344,67,-0.02767
430,430,1,0.011014976375038399,67,-0.027786
442,442,1,0.03572519520628001,67,-0.027867
444,444,1,0.03552804560663225,67,-0.027881
492,492,1,0.07459252233260089,67,-0.028206
564,564,1,0.13522066836885882,67,-0.028694
598,599,2,0.21618926135022565,67,-0.028925
658,658,1,0.008651956338811329,67,-0.029332
710,710,1,0.017551468236387646,67,-0.029684
749,749,1,0.008937939361914449,67,-0.029949
771,771,1,0.014616991877136387,67,-0.030098
797,798,2,0.04953489883481532,67,-0.030274
800,800,1,0.009774961462803544,67,-0.030295
810,810,1,0.01987382368986612,67,-0.030362
862,862,1,0.009741263096877062,67,-0.030715
937,937,1,0.011335478984750291,67,-0.031224
186,186,1,0.008965388837072416,68,-0.026131
232,232,1,0.006646888815885127,68,-0.026443
237,237,1,0.00981928827986922,68,-0.026477
298,298,1,0.006253300548454854,68,-0.026891
307,307,1,0.008015292218428727,68,-0.026952
341,341,1,0.07418855489401563,68,-0.027182
371,371,1,0.010052832696423375,68,-0.027386
408,408,1,0.014876360714463077,68,-0.027637
423,423,1,0.03678539566257244,68,-0.027738
456,456,1,0.011548787061257726,68,-0.027962
491,491,1,0.055194852534114935,68,-0.028199
497,497,1,0.013791850043126441,68,-0.02824
533,533,1,0.011672493553820884,68,-0.028484
555,555,1,0.012543337140972055,68,-0.028633
557,557,1,0.016478792651971053,68,-0.028647
581,581,1,0.02549319135867989,68,-0.02881
585,585,1,0.04139089953073549,68,-0.028837
627,627,1,0.008661134655086666,68,-0.029122
646,647,2,0.09945059395063871,68,-0.02925
650,650,1,0.009036155557611059,68,-0.029278
660,660,1,0.24158456967682773,68,-0.029345
735,735,1,0.018946970694547094,68,-0.029854
836,836,1,0.01600865672063434,68,-0.030539
921,921,1,0.005525015594308291,68,-0.031115
76,76,1,0.008445800987301244,69,-0.025385
138,138,1,0.007858404624393758,69,-0.025806
209,209,1,0.009369289082997737,69,-0.026287
303,303,1,0.007036329673737657,69,-0.026925
313,313,1,0.00614957884692055,69,-0.026992
377,377,1,0.006136409421606842,69,-0.027426
380,380,1,0.02756552117615027,69,-0.027447
462,462,1,0.018878471171985073,69,-0.028003
489,489,1,0.13299654075477196,69,-0.028186
518,518,1,0.021453422342270045,69,-0.028382
541,541,1,0.010171024270479556,69,-0.028538
543,544,2,0.026305941347664674,69,-0.028552
579,579,1,0.3159744214908565,69,-0.028796
648,649,2,0.10357193094399009,69,-0.029264
734,734,1,0.0075882171523393716,69,-0.029847
848,848,1,0.00756633476667723,69,-0.03062
857,857,1,0.008970292633200372,69,-0.030681
289,289,1,0.0059940813366770596,70,-0.02683
329,329,1,0.008347370261135467,70,-0.027101
367,367,1,0.014583954819011563,70,-0.027359
378,378,1,0.007993189813647356,70,-0.027433
420,421,2,0.11134075917030076,70,-0.027718
472,472,1,0.007260340313523628,70,-0.028071
526,526,1,0.009884123537749645,70,-0.028437
531,532,2,0.41175160791521104,70,-0.028471
564,564,1,0.037154209340023,70,-0.028694
613,613,1,0.01209986860844181,70,-0.029027
635,635,1,0.008818711315432104,70,-0.029176
661,661,1,0.010712171413805205,70,-0.029352
681,681,1,0.02521706220165998,70,-0.029488
716,716,1,0.020617797841655294,70,-0.029725
786,786,1,0.0068246268782050645,70,-0.0302
798,798,1,0.00995781902358106,70,-0.030281
822,822,1,0.009538986361799173,70,-0.030444
949,949,1,0.010519248287670813,70,-0.031305
1023,1023,1,0.006320414249589179,70,-0.031807
81,81,1,0.006629848550379042,71,-0.025419
129,129,1,0.00783792940063141,71,-0.025745
196,196,1,0.007402953973223159,71,-0.026199
358,358,1,0.014754427382832502,71,-0.027297
421,421,1,0.007920994132629061,71,-0.027725
426,426,1,0.010793250794822906,71,-0.027759
465,465,1,0.010725081178379753,71,-0.028023
474,474,1,0.09689568939704785,71,-0.028084
514,514,1,0.00897873760307799,71,-0.028355
517,517,1,0.008800594195514821,71,-0.028376
541,541,1,0.011026680087491914,71,-0.028538
545,545,1,0.006524903219802036,71,-0.028566
560,560,1,0.008961070039007757,71,-0.028667
568,568,1,0.011845367825637165,71,-0.028721
577,577,1,0.31954439755563535,71,-0.028783
602,602,1,0.009240543721730776,71,-0.028952
608,608,1,0.01025267769601057,71,-0.028993
640,640,1,0.05334981907327163,71,-0.02921
689,689,1,0.008762894331875826,71,-0.029542
700,700,1,0.053639866113568524,71,-0.029617
729,729,1,0.00839693112781248,71,-0.029813
789,789,1,0.008885534407390816,71,-0.03022
846,846,1,0.007495178657669577,71,-0.030607
918,918,1,0.0068024198800432645,71,-0.031095
933,933,1,0.007410374350132476,71,-0.031197
1007,1007,1,0.011652410845122585,71,-0.031698
184,184,1,0.005944980497805202,72,-0.026118
222,222,1,0.010035637993829657,72,-0.026375
265,265,1,0.008703621600627293,72,-0.026667
357,357,1,0.018920546876717487,72,-0.027291
391,391,1,0.0062736907239537565,72,-0.027521
430,430,1,0.008234244122776818,72,-0.027786
438,438,1,0.02180265111681895,72,-0.02784
445,445,1,0.010052985237324008,72,-0.027887
481,482,2,0.06278213602620558,72,-0.028132
484,485,2,0.02768743152705211,72,-0.028152
487,488,2,0.11232981380854329,72,-0.028172
529,529,1,0.011659294183600899,72,-0.028457
541,542,2,0.0657060053294396,72,-0.028538
572,572,1,0.21714062809158785,72,-0.028749
597,597,1,0.0071542493990867095,72,-0.028918
642,642,1,0.02265269467385822,72,-0.029223
694,694,1,0.013858586874079482,72,-0.029576
765,765,1,0.03292063115111499,72,-0.030057
771,772,2,0.040182599489590354,72,-0.030098
805,805,1,0.007075957796847332,72,-0.030329
916,916,1,0.007799876015872953,72,-0.031081
928,928,1,0.009385259491862086,72,-0.031163
959,959,1,0.011119554454084968,72,-0.031373
152,152,1,0.006612064889136932,73,-0.025901
304,304,1,0.007773243973949739,73,-0.026931
347,348,2,0.032568422979337874,73,-0.027223
409,410,2,0.029012036847465394,73,-0.027643
472,472,1,0.009818702073737029,73,-0.028071
526,526,1,0.00937700572072403,73,-0.028437
546,548,3,0.13628229477509157,73,-0.028572
585,585,1,0.3518911845910785,73,-0.028837
644,644,1,0.02232434979160458,73,-0.029237
651,651,1,0.06273892280354831,73,-0.029284
677,677,1,0.01037942114133339,73,-0.029461
823,823,1,0.009253408508342775,73,-0.030451
895,895,1,0.011911020185342847,73,-0.030939
947,947,1,0.007795573241326403,73,-0.031291
951,951,1,0.008929991514020852,73,-0.031319
1019,1019,1,0.008190095085797156,73,-0.03178
220,220,1,0.00959757188831703,74,-0.026362
269,269,1,0.011747746340565163,74,-0.026694
334,334,1,0.008043786994682472,74,-0.027135
376,376,1,0.008586269029348781,74,-0.02742
476,477,2,0.051781311575497035,74,-0.028098
482,482,1,0.017545968617576124,74,-0.028138
508,508,1,0.03814683052530865,74,-0.028315
537,537,1,0.008643068034931034,74,-0.028511
547,548,2,0.16469553027611727,74,-0.028579
585,587,3,0.06631452810060656,74,-0.028837
649,650,2,0.029244502513284476,74,-0.029271
704,706,3,0.26193866285693435,74,-0.029644
760,760,1,0.02426519936665683,74,-0.030023
809,809,1,0.015933638377965798,74,-0.030356
900,900,1,0.009361214736055334,74,-0.030973
943,943,1,0.009982339345487201,74,-0.031264
1000,1000,1,0.009455116317864776,74,-0.031651
159,159,1,0.010450860626823585,75,-0.025948
271,271,1,0.006770305086986145,75,-0.026708
284,284,1,0.00974872326830642,75,-0.026796
380,380,1,0.007152340012724828,75,-0.027447
481,482,2,0.19340787602501244,75,-0.028132
526,526,1,0.0599424200400307,75,-0.028437
570,570,1,0.011195719805519089,75,-0.028735
578,579,2,0.03774059740835295,75,-0.028789
599,599,1,0.027379141385345807,75,-0.028932
625,625,1,0.007225844177508045,75,-0.029108
627,627,1,0.006597295861562769,75,-0.029122
631,632,2,0.25094364295920624,75,-0.029149
638,638,1,0.013573429585499786,75,-0.029196
659,659,1,0.009299832937878505,75,-0.029339
701,701,1,0.011503741299743742,75,-0.029623
755,756,2,0.019949731978578078,75,-0.02999
769,769,1,0.03244908973664584,75,-0.030084
847,847,1,0.00834105343973468,75,-0.030613
912,912,1,0.009021631839989719,75,-0.031054
1030,1030,1,0.006334429350784432,75,-0.031854
1035,1035,1,0.008896861490992669,75,-0.031888
75,75,1,0.010169790450713798,76,-0.025378
113,113,1,0.0057749357399685675,76,-0.025636
115,115,1,0.006309641928718995,76,-0.02565
140,140,1,0.010017900133654778,76,-0.025819
184,184,1,0.00862858970534855,76,-0.026118
283,283,1,0.006722623505967168,76,-0.026789
339,339,1,0.008474739161935696,76,-0.027169
371,371,1,0.009377532299357505,76,-0.027386
394,394,1,0.0970957558594705,76,-0.027542
457,457,1,0.008845684774039742,76,-0.027969
484,484,1,0.025280875933680336,76,-0.028152
490,490,1,0.008014385447802364,76,-0.028193
526,526,1,0.047329964793245693,76,-0.028437
556,556,1,0.00771090429271043,76,-0.02864
560,560,1,0.010138644631980054,76,-0.028667
567,568,2,0.0823084344292851,76,-0.028715
597,597,1,0.011479003852171599,76,-0.028918
601,601,1,0.08642308567289081,76,-0.028945
623,623,1,0.07605651027654114,76,-0.029094
632,632,1,0.012666519867493009,76,-0.029155
640,640,1,0.00928349588510391,76,-0.02921
676,676,1,0.024375115231361932,76,-0.029454
681,681,1,0.009759449733970027,76,-0.029488
702,702,1,0.011250637481945547,76,-0.02963
706,706,1,0.07214068588102318,76,-0.029657
709,709,1,0.010758675117855998,76,-0.029678
759,759,1,0.004754283993020247,76,-0.030017
762,762,1,0.00821326674662215,76,-0.030037
772,772,1,0.011123549473336047,76,-0.030105
774,774,1,0.011743661635310265,76,-0.030118
887,887,1,0.007982341191989595,76,-0.030885
916,916,1,0.008291811927606973,76,-0.031081
70,70,1,0.007603960563053,77,-0.025345
88,88,1,0.007258852471692251,77,-0.025467
108,108,1,0.008934365541968026,77,-0.025602
271,271,1,0.00831971035414103,77,-0.026708
321,321,1,0.018656749074269424,77,-0.027047
376,376,1,0.008221042021358232,77,-0.02742
447,447,1,0.00968073255575791,77,-0.027901
469,470,2,0.042170256194232425,77,-0.02805
472,472,1,0.02681762536460125,77,-0.028071
518,518,1,0.006290712782520025,77,-0.028382
539,540,2,0.03415071015925952,77,-0.028525
544,544,1,0.014457654749047477,77,-0.028559
570,571,2,0.5064356391173378,77,-0.028735
648,648,1,0.010929741936961501,77,-0.029264
651,651,1,0.008790377942752059,77,-0.029284
694,694,1,0.008971308398416755,77,-0.029576
702,702,1,0.009000048149915285,77,-0.02963
783,783,1,0.009078410909528767,77,-0.030179
841,841,1,0.007793036355323579,77,-0.030573
873,873,1,0.006527100849116674,77,-0.03079
901,901,1,0.011896755143411819,77,-0.03098
957,957,1,0.009198915676615793,77,-0.031359
65,65,1,0.006254654578102592,78,-0.025311
134,134,1,0.008934473036827872,78,-0.025779
402,402,1,0.039268735388386156,78,-0.027596
442,443,2,0.131733956701168,78,-0.027867
474,474,1,0.016612603290301176,78,-0.028084
517,517,1,0.009709010851309652,78,-0.028376
541,542,2,0.11209482644895319,78,-0.028538
549,549,1,0.027558963900782718,78,-0.028593
574,574,1,0.017461425568340516,78,-0.028762
622,622,1,0.00588889584282748,78,-0.029088
639,640,2,0.16198117722654026,78,-0.029203
673,673,1,0.01680436418506015,78,-0.029433
715,715,1,0.10708550213265366,78,-0.029718
721,721,1,0.0065245042620457605,78,-0.029759
733,733,1,0.008591225611841113,78,-0.02984
755,755,1,0.009098087642738117,78,-0.02999
815,815,1,0.007939999434785627,78,-0.030396
822,822,1,0.009702574962091037,78,-0.030444
836,836,1,0.012357279150888134,78,-0.030539
100,100,1,0.008016406323303402,79,-0.025548
316,316,1,0.006987085853049829,79,-0.027013
320,320,1,0.00903453252274411,79,-0.02704
341,341,1,0.007172678140319327,79,-0.027182
358,358,1,0.00888229043968855,79,-0.027297
369,369,1,0.00870690383827702,79,-0.027372
459,459,1,0.05151155657266082,79,-0.027982
467,467,1,0.009259290219844701,79,-0.028037
497,497,1,0.05261522444672889,79,-0.02824
501,503,3,0.13196108824943775,79,-0.028267
505,505,1,0.039609895072465096,79,-0.028294
513,514,2,0.19500943124585002,79,-0.028349
576,576,1,0.00756668739690558,79,-0.028776
594,594,1,0.013803873409603207,79,-0.028898
