	-0.071022	-0.325741	115.161951	-36.716700
	-0.068270	-0.296333	115.161951	-36.716700
	-0.065518	0.984950	115.161951	-36.835900
	-0.062767	0.673445	115.161951	-37.014700
	-0.060015	-0.241649	115.161951	-37.312700
	-0.057264	0.625792	115.161951	-37.431900
	-0.054512	-0.551335	115.161951	-37.610800
	-0.051760	-0.389707	115.161951	-37.789600
	-0.049009	-0.477670	115.161951	-38.147200
	-0.046257	-2.183022	115.161951	-38.385600
	-0.043506	-0.996924	115.161951	-38.683600
	-0.040754	-0.527383	115.161951	-38.922100
	-0.038002	-0.943309	115.161951	-39.220100
	-0.035251	-1.184014	115.161951	-39.696900
	-0.032499	-1.638563	115.161951	-39.994900
	-0.029748	-2.649663	115.161951	-40.471800
	-0.026996	-1.654255	115.161951	-40.889000
	-0.024245	-1.871575	115.161951	-41.306300
	-0.021493	-2.288072	115.161951	-41.783100
	-0.018741	-2.448874	115.161951	-42.200300
	-0.015990	-2.839693	115.161951	-42.736800
	-0.013238	-3.074902	115.161951	-43.511600
	-0.010487	-3.005651	115.161951	-44.107700
	-0.007735	-4.436037	115.161951	-44.644100
	-0.004984	-4.161560	115.161951	-45.359400
	-0.002232	-4.762449	115.161951	-46.253400
	0.000520	-4.578281	115.161951	-46.968700
	0.003271	-5.025345	115.161951	-47.683900
	0.006023	-5.472088	115.161951	-48.518400
	0.008774	-7.006767	115.161951	-50.246900
	0.011526	-7.048900	115.161951	-51.439000
	0.014278	-7.221569	115.161951	-52.571500
	0.017029	-8.694279	115.161951	-54.180900
	0.019781	-9.023613	115.161951	-56.445800
	0.022532	-10.003545	115.161951	-57.876300
	0.025284	-10.741986	115.161951	-60.737400
	0.028036	-12.435543	115.161951	-63.956200
	0.030787	-14.018309	115.161951	-68.247800
	0.033539	-14.092952	115.161951	-72.539300
	0.036290	-17.382686	115.161951	-77.844100
	0.036290	-22.426684	115.161951	-82.910500
	0.036300	-21.446754	115.161951	-85.235100
	0.036309	-21.000845	115.161951	-85.711900
	0.036319	-21.398418	115.161951	-85.771500
	0.036328	-20.543342	115.161951	-85.771500
	0.036338	-20.998065	115.161951	-85.771500
	0.036347	-21.675820	115.161951	-85.771500
	0.036357	-20.352363	115.161951	-85.831200
	0.036366	-20.107897	115.161951	-85.771500
	0.036376	-21.336845	115.161951	-85.771500
	0.036385	-19.716568	115.161951	-85.771500
	0.036394	-20.906799	115.161951	-85.831200
	0.036404	-20.033903	115.161951	-85.771500
	0.036413	-21.048190	115.161951	-85.771500
	0.036423	-20.038895	115.161951	-85.771500
	0.036432	-20.654540	115.161951	-85.771500
	0.036442	-20.957573	115.161951	-85.831200
	0.036451	-20.344197	115.161951	-85.890800
	0.036461	-20.285654	115.161951	-85.950400
	0.036470	-20.463694	115.161951	-85.950400
	0.036480	-21.013791	115.161951	-86.010000
	0.036489	-20.745000	115.161951	-86.069600
	0.036499	-21.528092	115.161951	-86.129200
	0.036508	-21.081570	115.161951	-86.129200
	0.036518	-19.779449	115.161951	-86.069600
	0.036527	-20.813510	115.161951	-86.129200
	0.036537	-20.049927	115.161951	-86.248400
	0.036546	-20.342417	115.161951	-86.248400
	0.036555	-21.924692	115.161951	-86.248400
	0.036565	-21.317407	115.161951	-86.248400
	0.036574	-21.686368	115.161951	-86.188800
	0.036584	-21.872539	115.161951	-86.248400
	0.036593	-21.248426	115.161951	-86.308000
	0.036603	-22.342132	115.161951	-86.367600
	0.036612	-21.428796	115.161951	-86.367600
	0.036622	-21.056432	115.161951	-86.308000
	0.036631	-20.048647	115.161951	-86.308000
	0.036641	-20.427112	115.161951	-86.367600
	0.036650	-20.450203	115.161951	-86.367600
	0.036660	-20.822056	115.161951	-86.367600
	0.036669	-21.292832	115.161951	-86.367600
	0.036679	-21.096232	115.161951	-86.367600
	0.036688	-20.772862	115.161951	-86.486800
	0.036697	-21.549632	115.161951	-86.486800
	0.036707	-20.878523	115.161951	-86.486800
	0.036716	-21.852312	115.161951	-86.546400
	0.036726	-21.752327	115.161951	-86.546400
	0.036735	-20.899211	115.161951	-86.606000
	0.036745	-20.731173	115.161951	-86.606000
	0.036754	-20.831326	115.161951	-86.546400
	0.036764	-20.752465	115.161951	-86.546400
	0.036773	-21.292509	115.161951	-86.606000
	0.036783	-21.358547	115.161951	-86.665600
	0.036792	-21.682478	115.161951	-86.665600
	0.036802	-21.420615	115.161951	-86.665600
	0.036811	-21.025917	115.161951	-86.665600
	0.036821	-21.674811	115.161951	-86.665600
	0.036830	-21.896619	115.161951	-86.606000
	0.036840	-21.842214	115.161951	-86.665600
	0.036849	-22.176216	115.161951	-86.665600
	0.036858	-20.810214	115.161951	-86.665600
	0.036868	-22.128421	115.161951	-86.606000
	0.036877	-22.096353	115.161951	-86.606000
	0.036887	-22.125690	115.161951	-86.546400
	0.036896	-22.030856	115.161951	-86.606000
	0.036906	-21.160778	115.161951	-86.606000
	0.036915	-22.643446	115.161951	-86.606000
	0.036925	-22.539624	115.161951	-86.725200
	0.036934	-22.795926	115.161951	-86.844400
	0.036944	-21.907702	115.161951	-86.904000
	0.036953	-21.957307	115.161951	-86.904000
	0.036963	-22.550944	115.161951	-86.904000
	0.036972	-21.196139	115.161951	-86.963600
	0.036982	-19.994325	115.161951	-86.963600
	0.036991	-22.017591	115.161951	-86.963600
	0.037000	-21.420892	115.161951	-86.963600
	0.037010	-21.269845	115.161951	-87.082900
	0.037019	-22.720759	115.161951	-87.082900
	0.037029	-22.088476	115.161951	-87.142500
	0.037038	-21.627942	115.161951	-87.082900
	0.037048	-20.757389	115.161951	-87.082900
	0.037057	-21.927088	115.161951	-87.082900
	0.037067	-21.196591	115.161951	-87.142500
	0.037076	-20.840270	115.161951	-87.142500
	0.037086	-21.526695	115.161951	-87.202100
	0.037095	-21.007652	115.161951	-87.202100
	0.037105	-20.967571	115.161951	-87.202100
	0.037114	-20.757149	115.161951	-87.202100
	0.037124	-20.512022	115.161951	-87.261700
	0.037133	-22.230443	115.161951	-87.261700
	0.037143	-21.397213	115.161951	-87.261700
	0.037152	-21.732201	115.161951	-87.261700
	0.037161	-21.103847	115.161951	-87.261700
	0.037171	-21.130712	115.161951	-87.261700
	0.037180	-21.575548	115.161951	-87.261700
	0.037190	-22.108874	115.161951	-87.380900
	0.037199	-21.732410	115.161951	-87.380900
	0.037209	-20.849589	115.161951	-87.440500
	0.037218	-21.891842	115.161951	-87.440500
	0.037228	-21.276294	115.161951	-87.380900
	0.037237	-21.575308	115.161951	-87.440500
	0.037247	-21.071458	115.161951	-87.440500
	0.037256	-21.752283	115.161951	-87.440500
	0.037266	-22.071853	115.161951	-87.500100
	0.037275	-22.367100	115.161951	-87.500100
	0.037285	-21.485863	115.161951	-87.619300
	0.037294	-22.327314	115.161951	-87.619300
	0.037303	-21.702384	115.161951	-87.500100
	0.037313	-21.869430	115.161951	-87.500100
	0.037322	-21.277332	115.161951	-87.619300
	0.037332	-22.473650	115.161951	-87.619300
	0.037341	-21.553850	115.161951	-87.619300
	0.037351	-21.029007	115.161951	-87.619300
	0.037360	-21.186792	115.161951	-87.678900
	0.037370	-20.518235	115.161951	-87.678900
	0.037379	-21.973470	115.161951	-87.678900
	0.037389	-21.527962	115.161951	-87.738500
	0.037398	-21.748102	115.161951	-87.738500
	0.037408	-23.274411	115.161951	-87.798100
	0.037417	-22.576005	115.161951	-87.798100
	0.037427	-23.076544	115.161951	-87.857700
	0.037436	-22.526255	115.161951	-87.857700
	0.037446	-22.460687	115.161951	-87.857700
	0.037455	-22.642184	115.161951	-87.917300
	0.037464	-21.690644	115.161951	-87.917300
	0.037474	-23.240134	115.161951	-87.917300
	0.037483	-24.180807	115.161951	-87.976900
	0.037493	-22.756581	115.161951	-87.976900
	0.037502	-22.044079	115.161951	-87.976900
	0.037512	-23.629768	115.161951	-87.857700
	0.037521	-22.607423	115.161951	-87.857700
	0.037531	-22.632518	115.161951	-87.917300
	0.037540	-23.020036	115.161951	-87.917300
	0.037550	-21.626961	115.161951	-87.917300
	0.037559	-22.448475	115.161951	-87.917300
	0.037569	-22.152268	115.161951	-87.917300
	0.037578	-22.308212	115.161951	-87.857700
	0.037588	-22.820597	115.161951	-87.857700
	0.037597	-22.124925	115.161951	-87.798100
	0.037606	-22.351169	115.161951	-87.798100
	0.037616	-22.252481	115.161951	-87.798100
	0.037625	-22.962803	115.161951	-87.798100
	0.037635	-22.903260	115.161951	-87.798100
	0.037644	-22.968304	115.161951	-87.857700
	0.037654	-22.283891	115.161951	-87.798100
	0.037663	-20.887398	115.161951	-87.798100
	0.037673	-23.460751	115.161951	-87.798100
	0.037682	-22.730871	115.161951	-87.798100
	0.037692	-22.004022	115.161951	-87.798100
	0.037701	-22.203686	115.161951	-87.738500
	0.037711	-22.317405	115.161951	-87.738500
	0.037720	-21.999665	115.161951	-87.738500
	0.037730	-21.295888	115.161951	-87.798100
	0.037739	-21.766846	115.161951	-87.917300
	0.037748	-22.251075	115.161951	-87.917300
	0.037758	-21.910108	115.161951	-87.976900
	0.037767	-22.507461	115.161951	-87.976900
	0.037777	-21.576809	115.161951	-87.976900
	0.037786	-22.880111	115.161951	-88.036500
	0.037796	-22.123348	115.161951	-88.036500
	0.037805	-21.659116	115.161951	-88.096100
	0.037815	-22.759805	115.161951	-88.096100
	0.037824	-22.672170	115.161951	-88.036500
	0.037834	-22.344740	115.161951	-87.976900
	0.037843	-22.139433	115.161951	-88.036500
	0.037853	-23.120167	115.161951	-88.036500
	0.037862	-21.406352	115.161951	-88.096100
	0.037872	-22.497495	115.161951	-88.096100
	0.037881	-22.086224	115.161951	-88.096100
	0.037891	-23.119824	115.161951	-88.155700
	0.037900	-21.920451	115.161951	-88.155700
	0.037909	-23.412355	115.161951	-88.096100
	0.037919	-22.080115	115.161951	-88.096100
	0.037928	-21.460930	115.161951	-88.215300
	0.037938	-21.389540	115.161951	-88.215300
	0.037947	-21.915820	115.161951	-88.274900
	0.037957	-22.831236	115.161951	-88.215300
	0.037966	-22.386882	115.161951	-88.215300
	0.037976	-20.688722	115.161951	-88.215300
	0.037985	-22.235471	115.161951	-88.215300
	0.037995	-22.305082	115.161951	-88.215300
	0.038004	-22.894547	115.161951	-88.274900
	0.038014	-21.149815	115.161951	-88.274900
	0.038023	-21.608363	115.161951	-88.334500
	0.038033	-22.527061	115.161951	-88.334500
	0.038042	-22.229664	115.161951	-88.334500
	0.038051	-21.068183	115.161951	-88.334500
	0.038061	-21.188091	115.161951	-88.334500
	0.038070	-23.291689	115.161951	-88.274900
	0.038080	-22.102183	115.161951	-88.274900
	0.038089	-22.477634	115.161951	-88.215300
	0.038099	-21.300120	115.161951	-88.215300
	0.038108	-21.320089	115.161951	-88.215300
	0.038118	-22.537086	115.161951	-88.274900
	0.038127	-21.532984	115.161951	-88.334500
	0.038137	-21.909686	115.161951	-88.453800
	0.038146	-22.518926	115.161951	-88.453800
	0.038156	-21.748818	115.161951	-88.453800
	0.038165	-21.405799	115.161951	-88.453800
	0.038175	-22.684530	115.161951	-88.453800
	0.038184	-21.895912	115.161951	-88.453800
	0.038194	-21.698579	115.161951	-88.453800
	0.038203	-21.903648	115.161951	-88.453800
	0.038212	-21.952931	115.161951	-88.453800
	0.038222	-20.957323	115.161951	-88.453800
	0.038231	-21.610780	115.161951	-88.453800
	0.038241	-21.486952	115.161951	-88.513400
	0.038250	-21.715541	115.161951	-88.513400
	0.038260	-20.908377	115.161951	-88.513400
	0.038269	-21.177380	115.161951	-88.513400
	0.038279	-21.058593	115.161951	-88.513400
	0.038288	-20.886083	115.161951	-88.513400
	0.038298	-21.520035	115.161951	-88.513400
	0.038307	-21.000628	115.161951	-88.513400
	0.038317	-22.104800	115.161951	-88.453800
	0.038326	-21.366656	115.161951	-88.513400
	0.038336	-20.164203	115.161951	-88.513400
	0.038345	-20.944334	115.161951	-88.513400
	0.038354	-19.709956	115.161951	-88.573000
	0.038364	-20.669182	115.161951	-88.632600
	0.038373	-21.094358	115.161951	-88.632600
	0.038383	-20.012831	115.161951	-88.573000
	0.038392	-21.717405	115.161951	-88.632600
	0.038402	-20.518553	115.161951	-88.632600
	0.038411	-21.165596	115.161951	-88.632600
	0.038421	-22.241683	115.161951	-88.751800
	0.038430	-22.521587	115.161951	-88.751800
	0.038440	-22.030516	115.161951	-88.871000
	0.038449	-22.094581	115.161951	-88.990200
	0.038459	-22.404244	115.161951	-89.049800
	0.038468	-21.451702	115.161951	-89.049800
	0.038478	-22.797966	115.161951	-89.049800
	0.038487	-21.664896	115.161951	-89.109400
	0.038497	-21.209984	115.161951	-89.109400
	0.038506	-21.534550	115.161951	-89.169000
	0.038515	-22.432676	115.161951	-89.169000
	0.038525	-21.747971	115.161951	-89.228600
	0.038534	-22.786933	115.161951	-89.228600
	0.038544	-22.528277	115.161951	-89.288200
	0.038553	-22.905633	115.161951	-89.228600
	0.038563	-23.563130	115.161951	-89.288200
	0.038572	-23.018717	115.161951	-89.347800
	0.038582	-22.859169	115.161951	-89.407400
	0.038591	-22.782120	115.161951	-89.467000
	0.038601	-22.773599	115.161951	-89.467000
	0.038610	-22.731247	115.161951	-89.526600
	0.038620	-23.865289	115.161951	-89.586200
	0.038629	-23.439293	115.161951	-89.526600
	0.038639	-23.546003	115.161951	-89.586200
	0.038648	-23.081030	115.161951	-89.645900
	0.038657	-22.459532	115.161951	-89.586200
	0.038667	-22.720288	115.161951	-89.526600
	0.038676	-23.070134	115.161951	-89.526600
	0.038686	-23.348803	115.161951	-89.586200
	0.038695	-23.404357	115.161951	-89.586200
	0.038705	-23.144221	115.161951	-89.467000
	0.038714	-22.707173	115.161951	-89.467000
	0.038724	-22.961449	115.161951	-89.467000
	0.038733	-22.965844	115.161951	-89.407400
	0.038743	-22.837844	115.161951	-89.467000
	0.038752	-23.498612	115.161951	-89.586200
	0.038762	-23.924379	115.161951	-89.586200
	0.038771	-22.946130	115.161951	-89.586200
	0.038781	-22.879931	115.161951	-89.586200
	0.038790	-23.314342	115.161951	-89.705500
	0.038800	-21.983249	115.161951	-89.705500
	0.038809	-22.365993	115.161951	-89.645900
	0.038818	-23.493173	115.161951	-89.645900
	0.038828	-23.841936	115.161951	-89.705500
	0.038837	-23.704591	115.161951	-89.765100
	0.038847	-22.760442	115.161951	-89.765100
	0.038856	-23.279174	115.161951	-89.824700
	0.038866	-22.736750	115.161951	-89.884300
	0.038875	-23.349783	115.161951	-89.884300
	0.038885	-22.509474	115.161951	-89.943900
	0.038894	-23.355700	115.161951	-89.943900
	0.038904	-23.921791	115.161951	-89.943900
	0.038913	-23.028992	115.161951	-90.003500
	0.038923	-21.945253	115.161951	-90.003500
	0.038932	-22.761849	115.161951	-90.063100
	0.038942	-23.397957	115.161951	-90.122700
	0.038951	-22.213463	115.161951	-90.182300
	0.038960	-22.536914	115.161951	-90.182300
	0.038970	-23.615811	115.161951	-90.241900
	0.038979	-22.915225	115.161951	-90.241900
	0.038989	-22.649907	115.161951	-90.361100
	0.038998	-22.640828	115.161951	-90.420700
	0.039008	-23.498871	115.161951	-90.420700
	0.039017	-24.372134	115.161951	-90.420700
	0.039027	-24.510702	115.161951	-90.420700
	0.039036	-23.603522	115.161951	-90.539900
