	0.049617	0.150517	54.609300
	0.047700	0.272817	54.609300
	0.045783	0.194850	54.609300
	0.043866	0.069833	54.609300
	0.041949	0.196151	54.609300
	0.040033	0.247394	54.609300
	0.038116	0.389534	54.609300
	0.036199	0.114500	54.609300
	0.034282	0.459226	54.609300
	0.032365	0.492788	54.609300
	0.030448	0.422574	54.609300
	0.028531	0.577586	54.609300
	0.026614	0.673359	54.609300
	0.024698	1.016968	54.609300
	0.022781	0.954927	54.609300
	0.020864	1.122751	54.609300
	0.018947	1.267308	54.609300
	0.017030	1.303396	54.609300
	0.015113	1.344526	54.609300
	0.013196	1.458786	54.609300
	0.011279	1.693581	54.609300
	0.009363	1.858745	54.609300
	0.007446	2.045314	54.609300
	0.005529	2.287942	54.609300
	0.003612	2.193653	54.609300
	0.001695	2.618703	54.609300
	-0.000222	2.669048	54.609300
	-0.002139	2.943488	54.609300
	-0.004056	2.928208	54.609300
	-0.005972	3.452086	54.609300
	-0.007889	3.663066	54.609300
	-0.009806	3.742208	52.539900
	-0.011723	4.283590	50.153800
	-0.013640	4.996438	47.460400
	-0.015557	5.331269	44.251100
	-0.017474	5.675216	40.497900
	-0.019391	6.382864	36.130000
	-0.021307	7.775279	30.970400
	-0.023224	8.579421	24.937200
	-0.025141	9.742888	19.015900
	-0.025141	11.125785	15.137800
	-0.025148	13.874782	13.295600
	-0.025155	14.099525	12.546800
	-0.025161	14.031090	12.239500
	-0.025168	14.089503	12.027200
	-0.025175	14.093360	11.872600
	-0.025182	13.959773	11.863200
	-0.025189	13.986116	11.954500
	-0.025195	13.824359	11.934000
	-0.025202	14.069416	11.891200
	-0.025209	14.006742	11.894900
	-0.025216	14.112522	11.814800
	-0.025223	14.222823	11.772000
	-0.025229	14.088840	11.704900
	-0.025236	14.187425	11.634100
	-0.025243	14.008701	11.606200
	-0.025250	13.921204	11.701200
	-0.025256	14.113752	11.779400
	-0.025263	13.942534	11.813000
	-0.025270	14.040094	11.805500
	-0.025277	14.021286	11.758900
	-0.025284	14.068797	11.738400
	-0.025290	13.974406	11.585700
	-0.025297	14.141377	11.570800
	-0.025304	14.051354	11.574500
	-0.025311	14.179269	11.539100
	-0.025317	13.992869	11.524200
	-0.025324	14.263699	11.442300
	-0.025331	14.149862	11.369600
	-0.025338	14.023218	11.315600
	-0.025345	13.950834	11.291400
	-0.025351	14.194651	11.297000
	-0.025358	14.299765	11.306300
	-0.025365	13.865959	11.304500
	-0.025372	14.011522	11.334300
	-0.025378	14.222494	11.379000
	-0.025385	14.148533	11.321200
	-0.025392	13.989581	11.237400
	-0.025399	14.154857	11.099600
	-0.025406	14.130744	10.907700
	-0.025412	14.041443	10.879800
	-0.025419	13.967590	10.965500
	-0.025426	14.102865	11.028800
	-0.025433	14.075202	10.987800
	-0.025439	13.992042	10.941200
	-0.025446	14.012188	10.840700
	-0.025453	14.124936	10.719600
	-0.025460	14.188533	10.702800
	-0.025467	13.984364	10.719600
	-0.025473	14.030885	10.790400
	-0.025480	14.148444	10.788500
	-0.025487	14.014652	10.760600
	-0.025494	14.072066	10.741900
	-0.025501	14.331996	10.749400
	-0.025507	14.156827	10.736300
	-0.025514	13.919496	10.941200
	-0.025521	14.097204	10.905800
	-0.025528	13.994463	10.861100
	-0.025534	14.186986	10.812700
	-0.025541	14.167468	10.721400
	-0.025548	14.125616	10.706500
	-0.025555	14.172378	10.632000
	-0.025562	14.173248	10.740100
	-0.025568	14.058046	10.842500
	-0.025575	14.066249	10.941200
	-0.025582	14.198560	10.904000
	-0.025589	14.116484	10.786600
	-0.025595	13.949464	10.842500
	-0.025602	14.186420	10.943100
	-0.025609	14.178387	10.963600
	-0.025616	14.086663	10.958000
	-0.025623	14.090702	10.898400
	-0.025629	14.181764	10.835100
	-0.025636	14.086049	10.799700
	-0.025643	14.137906	10.890900
	-0.025650	14.161679	10.939400
	-0.025656	14.216352	10.907700
	-0.025663	14.296715	10.941200
	-0.025670	14.357071	11.004600
	-0.025677	14.148701	11.047400
	-0.025684	14.199340	10.946800
	-0.025690	14.152100	10.863000
	-0.025697	14.252932	10.835100
	-0.025704	14.208132	10.788500
	-0.025711	14.142103	10.823900
	-0.025718	14.222198	10.864900
	-0.025724	14.171187	10.831300
	-0.025731	14.279589	10.848100
	-0.025738	14.206377	10.760600
	-0.025745	14.165083	10.725200
	-0.025751	14.256529	10.650700
	-0.025758	14.384748	10.613400
	-0.025765	14.336265	10.708400
	-0.025772	14.299981	10.760600
	-0.025779	14.248679	10.747500
	-0.025785	14.286552	10.701000
	-0.025792	14.256250	10.674900
	-0.025799	14.331562	10.671200
	-0.025806	14.326815	10.635800
	-0.025812	14.277061	10.572400
	-0.025819	14.296704	10.620900
